species,presence,x,y,date,accuracy,source,key,datasetKey
Schismus arabicus,1,-118.11326,35.38187,2019-06-05T00:00:00Z,NA,GBIF,4433418938,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-117.53103,36.31412,2019-06-17T00:00:00Z,NA,GBIF,4433412922,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-119.27184,34.92982,2018-03-31T00:00:00Z,3,GBIF,2459171957,7a0fb075-53c5-470b-a1c9-579bb3147ddf
Schismus arabicus,1,-119.18466,34.99194,2018-03-30T00:00:00Z,NA,GBIF,3461011961,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-116.11082,35.66196,2018-04-11T00:00:00Z,NA,GBIF,2610102200,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-118.81609,34.70476,2018-05-09T00:00:00Z,NA,GBIF,2610089960,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-112.507888,33.557135,2017-02-25T00:00:00Z,NA,GBIF,1846486936,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-112.520721,33.571479,2017-02-21T00:00:00Z,NA,GBIF,1846487196,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-118.437933,33.356514,2017-02-15T00:00:00Z,NA,GBIF,4129307009,7122c31d-d37a-4fb8-ac1e-d17760ba7edf
Schismus arabicus,1,-112.523416,33.591187,2017-03-11T00:00:00Z,NA,GBIF,1846487110,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-114.95508,33.12362,2017-03-07T00:00:00Z,NA,GBIF,2422522380,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.32292,33.23425,2017-03-11T00:00:00Z,NA,GBIF,2422516477,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.62252,33.52388,2017-03-29T00:00:00Z,NA,GBIF,2422520774,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.82108,33.89272,2017-03-18T00:00:00Z,NA,GBIF,2422522651,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-119.943002,35.223204,2017-03-30T00:00:00Z,NA,GBIF,2270222466,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-114.832204,35.183211,2017-03-14T00:00:00Z,NA,GBIF,4404920586,b8811bf9-abcf-4600-9245-eda1017c3978
Schismus arabicus,1,-114.135467,36.523183,2017-03-18T00:00:00Z,NA,GBIF,4404905947,b8811bf9-abcf-4600-9245-eda1017c3978
Schismus arabicus,1,-114.77074,33.02626,2017-03-18T00:00:00Z,NA,GBIF,2610080508,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-114.78177,33.3939,2017-03-18T00:00:00Z,NA,GBIF,2610080631,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.02259,35.99301,2017-03-22T00:00:00Z,NA,GBIF,2610090068,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.12235,32.77223,2017-03-17T00:00:00Z,NA,GBIF,3125153286,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-114.85448,32.94544,2017-03-18T00:00:00Z,NA,GBIF,3125154298,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-120.56257,36.53863,2017-03-11T00:00:00Z,NA,GBIF,1587067213,f934f8e2-32ca-46a7-b2f8-b032a4740454
Schismus arabicus,1,-114.07563,34.82848,2017-04-04T00:00:00Z,NA,GBIF,2270491398,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-116.51083,33.79778,2017-04-18T00:00:00Z,NA,GBIF,2422520930,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-118.2095,35.51992,2017-04-17T00:00:00Z,NA,GBIF,2422520439,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-118.42492,37.484,2017-04-23T00:00:00Z,NA,GBIF,2422523130,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-119.899313,35.072778,2017-04-10T00:00:00Z,NA,GBIF,2270223341,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-116.12128,36.14829,2017-04-06T00:00:00Z,NA,GBIF,3125255243,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.15975,36.17135,2017-04-07T00:00:00Z,NA,GBIF,3125258242,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-114.19912,36.43586,2017-05-22T00:00:00Z,NA,GBIF,4404919127,b8811bf9-abcf-4600-9245-eda1017c3978
Schismus arabicus,1,-115.33028,33.33778,2016-01-22T00:00:00Z,NA,GBIF,2422508568,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-112.558311,33.48339,2016-02-27T00:00:00Z,NA,GBIF,1846483087,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-119.4437,33.22309,2016-02-06T00:00:00Z,NA,GBIF,3125275722,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-115.99508,33.61679,2016-02-18T00:00:00Z,NA,GBIF,3125158293,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-115.40759,34.68449,2016-03-22T00:00:00Z,NA,GBIF,2430136308,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-120.99314,36.40755,2016-03-20T00:00:00Z,NA,GBIF,4404867167,b8811bf9-abcf-4600-9245-eda1017c3978
Schismus arabicus,1,-115.25083,33.20556,2016-03-04T00:00:00Z,NA,GBIF,2422508666,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.3211,33.36033,2016-03-16T00:00:00Z,NA,GBIF,2422510940,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.29172,33.4076,2016-03-17T00:00:00Z,NA,GBIF,2422511725,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.47255,33.44948,2016-03-18T00:00:00Z,NA,GBIF,2422509615,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.89139,35.25972,2016-03-23T00:00:00Z,NA,GBIF,2422516597,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-111.62025,32.599,2016-03-18T00:00:00Z,NA,GBIF,2422520964,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-120.748299,35.178302,2016-03-18T00:00:00Z,NA,GBIF,2270224340,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-118.9168,34.2055,2016-03-18T00:00:00Z,200,GBIF,3053421951,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus arabicus,1,-111.313383,35.710983,2016-03-16T00:00:00Z,NA,GBIF,3091227307,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-113.986869,36.977578,2016-04-01T00:00:00Z,50,GBIF,3091200759,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-117.55468,33.38811,2016-04-06T00:00:00Z,NA,GBIF,3125157292,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-117.807778,34.203333,2016-04-12T00:00:00Z,100,GBIF,3359747351,44525bc9-4412-441a-9890-1df3d289e3f6
Schismus arabicus,1,-116.35591,36.24125,2016-04-28T00:00:00Z,NA,GBIF,2430211964,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.53092,34.14745,2016-04-17T00:00:00Z,NA,GBIF,2430413348,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-110.306483,35.155733,2016-04-13T00:00:00Z,NA,GBIF,3091222579,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-116.34486,35.49578,2016-05-26T00:00:00Z,NA,GBIF,2422518423,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-118.34936,37.51011,2016-05-06T00:00:00Z,NA,GBIF,2422521216,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-112.076898,33.579393,2015-02-18T00:00:00Z,NA,GBIF,1846558585,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-116.30977,33.6202,2015-02-10T00:00:00Z,NA,GBIF,2430508924,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.48335,34.22073,2015-03-13T00:00:00Z,NA,GBIF,2430139265,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-115.54628,33.51655,2015-03-10T00:00:00Z,NA,GBIF,2422501924,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.29152,33.29822,2015-03-06T00:00:00Z,NA,GBIF,2422501205,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.20028,32.94472,2015-03-14T00:00:00Z,NA,GBIF,2422514558,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-113.58333,33.677925,2015-03-25T00:00:00Z,NA,GBIF,2270501558,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-120.646639,35.158916,2015-03-08T00:00:00Z,NA,GBIF,2520678049,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-116.216056,36.103917,2015-03-08T00:00:00Z,NA,GBIF,4073754039,689d12fc-aac8-4203-bace-4e64d3d61b89
Schismus arabicus,1,-118.94899,34.318600000000004,2015-03-07T00:00:00Z,200,GBIF,3053372443,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus arabicus,1,-121.0876,35.90015,2015-04-13T00:00:00Z,200,GBIF,3053472317,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus arabicus,1,-119.895278,35.2175,2015-04-22T00:00:00Z,NA,GBIF,2421773613,c267909d-184f-4138-9e67-a074d478d52b
Schismus arabicus,1,-120.286,35.807,2015-04-10T00:00:00Z,NA,GBIF,2270226665,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-109.623183,32.021883,2015-05-12T00:00:00Z,NA,GBIF,2884947453,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-113.821689,36.986645,2015-05-16T00:00:00Z,NA,GBIF,2270703248,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-116.78528,34.79634,2014-02-21T00:00:00Z,NA,GBIF,2430315119,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-111.983747,33.386085,2014-02-16T00:00:00Z,NA,GBIF,2270493912,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-114.68015,34.96468,2014-02-27T00:00:00Z,NA,GBIF,2422512391,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.71171,34.369,2014-02-18T00:00:00Z,NA,GBIF,2610101122,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-118.1774,35.56052,2014-03-21T00:00:00Z,NA,GBIF,2430153538,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.76538,34.7215,2014-03-03T00:00:00Z,NA,GBIF,2422504151,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.71864,34.35468,2014-03-12T00:00:00Z,NA,GBIF,2610100480,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.4849,34.4281,2014-03-27T00:00:00Z,NA,GBIF,2610100395,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-111.36985,35.755467,2014-03-29T00:00:00Z,NA,GBIF,3091304999,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-112.979432,33.467224,2014-03-07T00:00:00Z,NA,GBIF,2270572689,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-116.03425,35.788067,2014-03-18T00:00:00Z,NA,GBIF,4125827882,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-111.115,32.5405,2014-03-02T00:00:00Z,40,GBIF,1846556977,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-112.131559,32.844008,2014-03-02T00:00:00Z,NA,GBIF,2270695017,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-112.0083,33.396991,2014-04-13T00:00:00Z,NA,GBIF,2270464734,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-118.559656,34.918739,2014-04-23T00:00:00Z,NA,GBIF,2430076471,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-118.828638,34.956512,2014-04-06T00:00:00Z,NA,GBIF,2430202378,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-119.07956,34.09811,2014-04-18T00:00:00Z,200,GBIF,3053398737,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus arabicus,1,-118.02528,34.52667,2014-04-10T00:00:00Z,NA,GBIF,2422519690,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-117.81222,34.4575,2014-04-24T00:00:00Z,NA,GBIF,2422521363,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-120.839762,35.345378,2014-04-08T00:00:00Z,NA,GBIF,3329992528,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-115.66083,33.5598,2014-04-02T00:00:00Z,NA,GBIF,2430521125,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-118.796785,35.111183,2014-05-07T00:00:00Z,NA,GBIF,2430100693,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-120.25064,35.28701,2014-05-21T00:00:00Z,NA,GBIF,2430103808,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.68452,34.26772,2014-05-15T00:00:00Z,NA,GBIF,2430147642,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-118.23028,34.43222,2014-05-07T00:00:00Z,NA,GBIF,2422521004,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.975,33.54556,2013-02-27T00:00:00Z,NA,GBIF,2422485026,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.08357,35.3041,2013-03-14T00:00:00Z,NA,GBIF,2422481928,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.08111,33.60611,2013-03-08T00:00:00Z,NA,GBIF,2422490876,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.181198,34.85722,2013-03-19T00:00:00Z,NA,GBIF,2545475460,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus arabicus,1,-116.31502,33.13336,2013-03-28T00:00:00Z,NA,GBIF,3125034306,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-111.628891,33.488888,2013-03-29T00:00:00Z,NA,GBIF,2270573671,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-114.74,33.59167,2013-03-17T00:00:00Z,NA,GBIF,3872307320,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-112.034825,33.576956,2013-03-16T00:00:00Z,NA,GBIF,1846556727,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-115.99045,32.68766,2013-03-17T00:00:00Z,NA,GBIF,2430427844,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.5644,34.2332,2013-04-11T00:00:00Z,NA,GBIF,2430043360,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-117.02448,35.03889,2013-04-05T00:00:00Z,NA,GBIF,2430164841,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-115.5075,35.66889,2013-04-19T00:00:00Z,NA,GBIF,2422517218,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-112.318926,32.850101,2013-04-01T00:00:00Z,20,GBIF,2270575329,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-114.814114,35.241149,2013-04-02T00:00:00Z,NA,GBIF,2270574323,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-114.432774,36.715808,2013-04-02T00:00:00Z,20,GBIF,2270576433,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-113.943473,37.122906,2013-04-16T00:00:00Z,NA,GBIF,2270695042,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-116.69207,33.37314,2013-05-17T00:00:00Z,NA,GBIF,3125027291,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.459045,37.966377,2013-06-04T00:00:00Z,NA,GBIF,2545475650,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus arabicus,1,-116.09931,32.72894,2012-03-24T00:00:00Z,NA,GBIF,2430069397,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-114.83139,35.99111,2012-03-14T00:00:00Z,NA,GBIF,2422476451,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.92381,33.58767,2012-03-15T00:00:00Z,NA,GBIF,2422492331,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.84661,34.02,2012-03-04T00:00:00Z,NA,GBIF,2422501402,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.27542,32.94281,2012-03-20T00:00:00Z,NA,GBIF,3125032302,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-115.94303,33.55563,2012-03-18T00:00:00Z,NA,GBIF,2430356665,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-115.45178,34.11922,2012-04-15T00:00:00Z,NA,GBIF,2422499509,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-113.798067,36.970128,2012-04-06T00:00:00Z,NA,GBIF,4443239404,5b1129a0-0461-46e5-a55c-9195be29c0ff
Schismus arabicus,1,-115.673333,35.758611,2012-04-18T00:00:00Z,NA,GBIF,2430386138,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-116.09083,35.89083,2012-05-04T00:00:00Z,NA,GBIF,2422479201,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.73313,34.8841,2012-05-01T00:00:00Z,NA,GBIF,2422488416,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-120.44754,35.385227,2012-05-29T00:00:00Z,NA,GBIF,2545474243,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus arabicus,1,-120.355386,35.43984,2012-05-06T00:00:00Z,NA,GBIF,2432123885,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus arabicus,1,-111.60998,33.55973,2012-05-19T00:00:00Z,NA,GBIF,2270600594,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-113.749687,35.717705,2012-07-12T00:00:00Z,NA,GBIF,2545500460,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus arabicus,1,-116.23907,33.30288,2011-02-21T00:00:00Z,NA,GBIF,2422473056,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.1875,35.73167,2011-03-15T00:00:00Z,NA,GBIF,2422468479,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.032333,36.901167,2011-03-28T00:00:00Z,NA,GBIF,3091264677,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-114.264167,36.6835,2011-03-28T00:00:00Z,NA,GBIF,3091264643,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-117.48463,33.3485,2011-03-24T00:00:00Z,NA,GBIF,3125020287,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.11497,33.09852,2011-03-04T00:00:00Z,NA,GBIF,3125161303,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.2191,33.1367,2011-03-02T00:00:00Z,NA,GBIF,3125159298,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.10663,33.03035,2011-03-05T00:00:00Z,NA,GBIF,3125155295,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.1812,33.1236,2011-03-03T00:00:00Z,NA,GBIF,3125156291,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.1731,32.9672,2011-03-06T00:00:00Z,NA,GBIF,3125153284,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-111.82592,33.62184,2011-03-15T00:00:00Z,NA,GBIF,2270576159,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus arabicus,1,-115.915675,33.61923,2011-03-17T00:00:00Z,NA,GBIF,2430369611,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-119.3809,34.9131,2011-04-21T00:00:00Z,NA,GBIF,2430034308,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-119.0998,34.9988,2011-04-21T00:00:00Z,NA,GBIF,2430035778,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-114.85098,34.08379,2011-04-08T00:00:00Z,NA,GBIF,2430052578,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-115.21717,34.06734,2011-04-06T00:00:00Z,NA,GBIF,2430092045,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-117.742407,35.312376,2011-04-15T00:00:00Z,NA,GBIF,2430149199,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-115.88167,35.98639,2011-04-19T00:00:00Z,NA,GBIF,2422469258,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.84927,35.95743,2011-04-22T00:00:00Z,NA,GBIF,2422469672,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.15502,32.75357,2011-04-15T00:00:00Z,NA,GBIF,3125153283,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.1683,32.7959,2011-04-04T00:00:00Z,NA,GBIF,3125151299,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-115.831283,35.999667,2011-04-11T00:00:00Z,NA,GBIF,1426323444,f934f8e2-32ca-46a7-b2f8-b032a4740454
Schismus arabicus,1,-115.84692,36.12313,2011-05-12T00:00:00Z,NA,GBIF,2422470277,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.18157,36.00172,2011-05-06T00:00:00Z,NA,GBIF,2422482478,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-111.401618,37.103369,2011-05-24T00:00:00Z,NA,GBIF,3091285812,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus arabicus,1,-116.32429,33.0459,2011-05-04T00:00:00Z,NA,GBIF,3125027287,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-118.18523,34.26815,2011-07-20T00:00:00Z,NA,GBIF,2430170926,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-115.013817,36.214237,2011-11-14T00:00:00Z,NA,GBIF,2545474071,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus arabicus,1,-115.61361,33.32806,2010-03-25T00:00:00Z,NA,GBIF,2422459721,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.75833,33.63833,2010-03-16T00:00:00Z,NA,GBIF,2422458906,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.72806,33.61083,2010-03-15T00:00:00Z,NA,GBIF,2422460210,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.79306,33.65611,2010-03-16T00:00:00Z,NA,GBIF,2422459900,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-118.72278,34.76806,2010-03-29T00:00:00Z,NA,GBIF,2422459071,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.66083,33.36611,2010-03-25T00:00:00Z,NA,GBIF,2422458783,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.93556,33.52167,2010-03-25T00:00:00Z,NA,GBIF,2422460119,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-114.8,33.59167,2010-03-15T00:00:00Z,NA,GBIF,2422462304,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.19889,33.71583,2010-03-22T00:00:00Z,NA,GBIF,2422461180,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-116.16106,32.99463,2010-03-04T00:00:00Z,NA,GBIF,3125027286,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.15497,32.90318,2010-03-06T00:00:00Z,NA,GBIF,3125034303,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.16958,33.10924,2010-03-03T00:00:00Z,NA,GBIF,3125159304,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.3199,33.2959,2010-03-24T00:00:00Z,NA,GBIF,3125155297,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-116.19789,33.30282,2010-03-09T00:00:00Z,NA,GBIF,3125021295,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus arabicus,1,-119.4462,34.95036,2010-03-30T00:00:00Z,NA,GBIF,2430376561,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus arabicus,1,-114.118683,34.12585,2010-04-08T00:00:00Z,NA,GBIF,1846484052,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus arabicus,1,-118.59389,34.90389,2010-04-19T00:00:00Z,NA,GBIF,2422459634,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-118.69972,34.8475,2010-04-06T00:00:00Z,NA,GBIF,2422461231,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.75333,35.21389,2010-04-13T00:00:00Z,NA,GBIF,2422464046,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.77207,34.87182,2010-04-23T00:00:00Z,NA,GBIF,2422461955,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-118.65836,34.88889,2010-04-26T00:00:00Z,NA,GBIF,2422476444,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.831,32.78989,2010-04-03T00:00:00Z,NA,GBIF,2422479542,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus arabicus,1,-115.62333,34.06528,2010-04-03T00:00:00Z,NA,GBIF,2422485294,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
