species,presence,x,y,key,datasetKey,date,accuracy,source
Bromus rubens,1,-116.966667,33.5,2430221172,9781ce05-2379-4a10-ab3b-c91346510df8,1990-04-03T00:00:00Z,400,GBIF
Bromus rubens,1,-118.431501,32.813969,2430424653,9781ce05-2379-4a10-ab3b-c91346510df8,1990-04-07T00:00:00Z,257,GBIF
Bromus rubens,1,-122.583333,39.783333,1986965437,7827f68d-c981-4023-bace-288a03434044,1990-05-05T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.6388,34.2756,4154098436,62cccd4d-eafc-4287-a070-5701aa6ef4a2,2023-02-20T00:00:00Z,5,GBIF
Schismus arabicus,1,-111.947929,33.400246,4131104322,e05fd4c2-4d77-4c50-880e-1b22096af300,2023-03-02T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.566892,33.550103,4131104330,e05fd4c2-4d77-4c50-880e-1b22096af300,2023-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.76307,34.748792,4078144378,f56df26e-73f5-4d37-bfed-3d46c0834e82,2023-03-29T00:00:00Z,5,GBIF
Schismus arabicus,1,-116.52739,33.78181,4403409327,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2023-03-31T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.459705,33.854555,4131108335,e05fd4c2-4d77-4c50-880e-1b22096af300,2023-04-05T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.20081,34.77869,4403353387,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2023-04-11T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.29735,35.86677,4403353401,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2023-04-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.27853,36.16397,4403353425,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2023-04-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.30019,35.92981,4403353358,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2023-04-20T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.457542,33.32505,4104085476,ed3d96f2-db7b-48cd-9960-f871e7df7286,2022-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.36587,34.61918,3897611584,f56df26e-73f5-4d37-bfed-3d46c0834e82,2022-05-04T00:00:00Z,5,GBIF
Schismus arabicus,1,-115.23797,33.1351,3051836303,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2020-01-14T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.57667,33.54944,3051828305,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2020-03-13T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.25333,33.35681,3051831313,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2020-03-01T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.402067,36.465433,4404864360,b8811bf9-abcf-4600-9245-eda1017c3978,2020-04-20T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.189926,32.714765,4433466321,3c59bd42-7bfd-421b-8da4-275780390e4c,2020-04-26T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.98593,35.84792,4404976734,b8811bf9-abcf-4600-9245-eda1017c3978,2020-05-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.25373,33.33505,3359788358,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2020-05-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.924519,33.398962,4089459309,e05fd4c2-4d77-4c50-880e-1b22096af300,2019-02-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.77044,34.87311,3799653320,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-02-26T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.48857,34.23277,3949975305,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2019-02-20T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.25065,33.307833,2572938016,3c59bd42-7bfd-421b-8da4-275780390e4c,2019-03-04T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.375085,33.660307,2413153084,b2d55172-8980-4195-9632-a186edb27d5a,2019-03-23T00:00:00Z,423,GBIF
Schismus arabicus,1,-111.70398,34.07901,2861422322,3c59bd42-7bfd-421b-8da4-275780390e4c,2019-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.71908,34.06082,2861427332,3c59bd42-7bfd-421b-8da4-275780390e4c,2019-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.13525,33.97134,2884951534,e05fd4c2-4d77-4c50-880e-1b22096af300,2019-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.31389,33.765,2422536711,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-03-08T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.31778,33.79444,2422537729,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-03-13T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.315,33.84306,2422535357,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-03-15T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.73103,33.16019,3125272741,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2019-03-05T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.80828,36.43017,3799658355,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-03-21T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.7551,32.24098,4073757557,689d12fc-aac8-4203-bace-4e64d3d61b89,2019-03-18T00:00:00Z,5,GBIF
Schismus arabicus,1,-115.34723,34.54314,3949972329,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2019-03-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.2708,34.2578,4403419311,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2019-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.38921,34.49575,4403371385,9781ce05-2379-4a10-ab3b-c91346510df8,2019-03-13T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.315,33.826,2422535555,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-04-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.686135,36.373673,3799680622,9781ce05-2379-4a10-ab3b-c91346510df8,2019-04-27T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.64143,33.562931,3979568530,9781ce05-2379-4a10-ab3b-c91346510df8,2019-04-20T00:00:00Z,3,GBIF
Schismus arabicus,1,-117.8608,34.4739,4403424313,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2019-04-08T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.0011,34.5089,4418820307,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2019-04-22T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.9658,33.6074,3821849302,e05fd4c2-4d77-4c50-880e-1b22096af300,2019-05-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.99619,35.78808,4403408309,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2019-05-24T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.11326,35.38187,4433418938,9781ce05-2379-4a10-ab3b-c91346510df8,2019-06-05T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.53103,36.31412,4433412922,9781ce05-2379-4a10-ab3b-c91346510df8,2019-06-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.471,33.43915,2422522963,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2018-03-24T00:00:00Z,NA,GBIF
Schismus arabicus,1,-119.27184,34.92982,2459171957,7a0fb075-53c5-470b-a1c9-579bb3147ddf,2018-03-31T00:00:00Z,3,GBIF
Schismus arabicus,1,-119.18466,34.99194,3461011961,f56df26e-73f5-4d37-bfed-3d46c0834e82,2018-03-30T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.11082,35.66196,2610102200,9781ce05-2379-4a10-ab3b-c91346510df8,2018-04-11T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.81609,34.70476,2610089960,9781ce05-2379-4a10-ab3b-c91346510df8,2018-05-09T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.507888,33.557135,1846486936,3c59bd42-7bfd-421b-8da4-275780390e4c,2017-02-25T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.520721,33.571479,1846487196,3c59bd42-7bfd-421b-8da4-275780390e4c,2017-02-21T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.437933,33.356514,4129307009,7122c31d-d37a-4fb8-ac1e-d17760ba7edf,2017-02-15T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.523416,33.591187,1846487110,3c59bd42-7bfd-421b-8da4-275780390e4c,2017-03-11T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.95508,33.12362,2422522380,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-03-07T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.32292,33.23425,2422516477,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-03-11T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.62252,33.52388,2422520774,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-03-29T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.82108,33.89272,2422522651,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-119.943002,35.223204,2270222466,f56df26e-73f5-4d37-bfed-3d46c0834e82,2017-03-30T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.832204,35.183211,4404920586,b8811bf9-abcf-4600-9245-eda1017c3978,2017-03-14T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.135467,36.523183,4404905947,b8811bf9-abcf-4600-9245-eda1017c3978,2017-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.77074,33.02626,2610080508,9781ce05-2379-4a10-ab3b-c91346510df8,2017-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.78177,33.3939,2610080631,9781ce05-2379-4a10-ab3b-c91346510df8,2017-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.02259,35.99301,2610090068,9781ce05-2379-4a10-ab3b-c91346510df8,2017-03-22T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.12235,32.77223,3125153286,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2017-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.85448,32.94544,3125154298,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2017-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.25235,32.913533,4073728060,689d12fc-aac8-4203-bace-4e64d3d61b89,2017-03-14T00:00:00Z,3,GBIF
Schismus arabicus,1,-120.56257,36.53863,1587067213,f934f8e2-32ca-46a7-b2f8-b032a4740454,2017-03-11T00:00:00Z,NA,GBIF
Schismus arabicus,1,-113.94079,34.02048,2270494337,e05fd4c2-4d77-4c50-880e-1b22096af300,2017-04-02T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.07563,34.82848,2270491398,e05fd4c2-4d77-4c50-880e-1b22096af300,2017-04-04T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.51083,33.79778,2422520930,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-04-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.2095,35.51992,2422520439,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-04-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.42492,37.484,2422523130,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2017-04-23T00:00:00Z,NA,GBIF
Schismus arabicus,1,-119.899313,35.072778,2270223341,f56df26e-73f5-4d37-bfed-3d46c0834e82,2017-04-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.12128,36.14829,3125255243,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2017-04-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.15975,36.17135,3125258242,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2017-04-07T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.14064,36.14397,2610082647,9781ce05-2379-4a10-ab3b-c91346510df8,2017-04-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.19912,36.43586,4404919127,b8811bf9-abcf-4600-9245-eda1017c3978,2017-05-22T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.33028,33.33778,2422508568,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-01-22T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.558311,33.48339,1846483087,3c59bd42-7bfd-421b-8da4-275780390e4c,2016-02-27T00:00:00Z,NA,GBIF
Schismus arabicus,1,-119.4437,33.22309,3125275722,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2016-02-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.99508,33.61679,3125158293,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2016-02-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.40759,34.68449,2430136308,9781ce05-2379-4a10-ab3b-c91346510df8,2016-03-22T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.573009,33.487966,1846484149,3c59bd42-7bfd-421b-8da4-275780390e4c,2016-03-12T00:00:00Z,NA,GBIF
Schismus arabicus,1,-120.99314,36.40755,4404867167,b8811bf9-abcf-4600-9245-eda1017c3978,2016-03-20T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.25083,33.20556,2422508666,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-04T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.32361,33.34361,2422509379,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-15T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.3211,33.36033,2422510940,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-16T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.29172,33.4076,2422511725,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.47255,33.44948,2422509615,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.89139,35.25972,2422516597,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-23T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.62025,32.599,2422520964,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-120.748299,35.178302,2270224340,f56df26e-73f5-4d37-bfed-3d46c0834e82,2016-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.9168,34.2055,3053421951,ed3d96f2-db7b-48cd-9960-f871e7df7286,2016-03-18T00:00:00Z,200,GBIF
Schismus arabicus,1,-111.313383,35.710983,3091227307,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2016-03-16T00:00:00Z,NA,GBIF
Schismus arabicus,1,-113.986869,36.977578,3091200759,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2016-04-01T00:00:00Z,50,GBIF
Schismus arabicus,1,-112.505581,33.568787,1846483158,3c59bd42-7bfd-421b-8da4-275780390e4c,2016-04-12T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.55468,33.38811,3125157292,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2016-04-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.807778,34.203333,3359747351,44525bc9-4412-441a-9890-1df3d289e3f6,2016-04-12T00:00:00Z,100,GBIF
Schismus arabicus,1,-116.35591,36.24125,2430211964,9781ce05-2379-4a10-ab3b-c91346510df8,2016-04-28T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.53092,34.14745,2430413348,9781ce05-2379-4a10-ab3b-c91346510df8,2016-04-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-110.306483,35.155733,3091222579,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2016-04-13T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.34486,35.49578,2422518423,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-05-26T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.34936,37.51011,2422521216,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2016-05-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.107,32.5465,2572937286,3c59bd42-7bfd-421b-8da4-275780390e4c,2015-02-15T00:00:00Z,20,GBIF
Schismus arabicus,1,-112.076898,33.579393,1846558585,3c59bd42-7bfd-421b-8da4-275780390e4c,2015-02-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.30977,33.6202,2430508924,9781ce05-2379-4a10-ab3b-c91346510df8,2015-02-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.48335,34.22073,2430139265,9781ce05-2379-4a10-ab3b-c91346510df8,2015-03-13T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.54628,33.51655,2422501924,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2015-03-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.29152,33.29822,2422501205,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2015-03-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.20028,32.94472,2422514558,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2015-03-14T00:00:00Z,NA,GBIF
Schismus arabicus,1,-113.58333,33.677925,2270501558,e05fd4c2-4d77-4c50-880e-1b22096af300,2015-03-25T00:00:00Z,NA,GBIF
Schismus arabicus,1,-120.646639,35.158916,2520678049,f56df26e-73f5-4d37-bfed-3d46c0834e82,2015-03-08T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.216056,36.103917,4073754039,689d12fc-aac8-4203-bace-4e64d3d61b89,2015-03-08T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.029163,33.564683,1846558428,3c59bd42-7bfd-421b-8da4-275780390e4c,2015-03-12T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.94899,34.318600000000004,3053372443,ed3d96f2-db7b-48cd-9960-f871e7df7286,2015-03-07T00:00:00Z,200,GBIF
Schismus arabicus,1,-121.0876,35.90015,3053472317,ed3d96f2-db7b-48cd-9960-f871e7df7286,2015-04-13T00:00:00Z,200,GBIF
Schismus arabicus,1,-119.895278,35.2175,2421773613,c267909d-184f-4138-9e67-a074d478d52b,2015-04-22T00:00:00Z,NA,GBIF
Schismus arabicus,1,-120.286,35.807,2270226665,f56df26e-73f5-4d37-bfed-3d46c0834e82,2015-04-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.469311,33.470725,2270703408,e05fd4c2-4d77-4c50-880e-1b22096af300,2015-04-01T00:00:00Z,NA,GBIF
Schismus arabicus,1,-109.623183,32.021883,2884947453,e05fd4c2-4d77-4c50-880e-1b22096af300,2015-05-12T00:00:00Z,NA,GBIF
Schismus arabicus,1,-113.821689,36.986645,2270703248,e05fd4c2-4d77-4c50-880e-1b22096af300,2015-05-16T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.78528,34.79634,2430315119,9781ce05-2379-4a10-ab3b-c91346510df8,2014-02-21T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.983747,33.386085,2270493912,e05fd4c2-4d77-4c50-880e-1b22096af300,2014-02-16T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.68015,34.96468,2422512391,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2014-02-27T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.71171,34.369,2610101122,9781ce05-2379-4a10-ab3b-c91346510df8,2014-02-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.1774,35.56052,2430153538,9781ce05-2379-4a10-ab3b-c91346510df8,2014-03-21T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.76538,34.7215,2422504151,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2014-03-03T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.71864,34.35468,2610100480,9781ce05-2379-4a10-ab3b-c91346510df8,2014-03-12T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.4849,34.4281,2610100395,9781ce05-2379-4a10-ab3b-c91346510df8,2014-03-27T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.36985,35.755467,3091304999,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2014-03-29T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.979432,33.467224,2270572689,e05fd4c2-4d77-4c50-880e-1b22096af300,2014-03-07T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.03425,35.788067,4125827882,9781ce05-2379-4a10-ab3b-c91346510df8,2014-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.115,32.5405,1846556977,3c59bd42-7bfd-421b-8da4-275780390e4c,2014-03-02T00:00:00Z,40,GBIF
Schismus arabicus,1,-112.131559,32.844008,2270695017,e05fd4c2-4d77-4c50-880e-1b22096af300,2014-03-02T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.0083,33.396991,2270464734,e05fd4c2-4d77-4c50-880e-1b22096af300,2014-04-13T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.559656,34.918739,2430076471,9781ce05-2379-4a10-ab3b-c91346510df8,2014-04-23T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.828638,34.956512,2430202378,9781ce05-2379-4a10-ab3b-c91346510df8,2014-04-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-119.07956,34.09811,3053398737,ed3d96f2-db7b-48cd-9960-f871e7df7286,2014-04-18T00:00:00Z,200,GBIF
Schismus arabicus,1,-118.02528,34.52667,2422519690,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2014-04-10T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.81222,34.4575,2422521363,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2014-04-24T00:00:00Z,NA,GBIF
Schismus arabicus,1,-120.839762,35.345378,3329992528,f56df26e-73f5-4d37-bfed-3d46c0834e82,2014-04-08T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.66083,33.5598,2430521125,9781ce05-2379-4a10-ab3b-c91346510df8,2014-04-02T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.796785,35.111183,2430100693,9781ce05-2379-4a10-ab3b-c91346510df8,2014-05-07T00:00:00Z,NA,GBIF
Schismus arabicus,1,-120.25064,35.28701,2430103808,9781ce05-2379-4a10-ab3b-c91346510df8,2014-05-21T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.68452,34.26772,2430147642,9781ce05-2379-4a10-ab3b-c91346510df8,2014-05-15T00:00:00Z,NA,GBIF
Schismus arabicus,1,-118.23028,34.43222,2422521004,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2014-05-07T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.975,33.54556,2422485026,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2013-02-27T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.08357,35.3041,2422481928,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2013-03-14T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.08111,33.60611,2422490876,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2013-03-08T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.181198,34.85722,2545475460,84c00a71-0735-4a47-bf55-8556dcafa5c2,2013-03-19T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.31502,33.13336,3125034306,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2013-03-28T00:00:00Z,NA,GBIF
Schismus arabicus,1,-111.628891,33.488888,2270573671,e05fd4c2-4d77-4c50-880e-1b22096af300,2013-03-29T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.74,33.59167,3872307320,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2013-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.034825,33.576956,1846556727,3c59bd42-7bfd-421b-8da4-275780390e4c,2013-03-16T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.99045,32.68766,2430427844,9781ce05-2379-4a10-ab3b-c91346510df8,2013-03-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.5644,34.2332,2430043360,9781ce05-2379-4a10-ab3b-c91346510df8,2013-04-11T00:00:00Z,NA,GBIF
Schismus arabicus,1,-117.02448,35.03889,2430164841,9781ce05-2379-4a10-ab3b-c91346510df8,2013-04-05T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.5075,35.66889,2422517218,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2013-04-19T00:00:00Z,NA,GBIF
Schismus arabicus,1,-112.318926,32.850101,2270575329,e05fd4c2-4d77-4c50-880e-1b22096af300,2013-04-01T00:00:00Z,20,GBIF
Schismus arabicus,1,-114.814114,35.241149,2270574323,e05fd4c2-4d77-4c50-880e-1b22096af300,2013-04-02T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.432774,36.715808,2270576433,e05fd4c2-4d77-4c50-880e-1b22096af300,2013-04-02T00:00:00Z,20,GBIF
Schismus arabicus,1,-113.943473,37.122906,2270695042,e05fd4c2-4d77-4c50-880e-1b22096af300,2013-04-16T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.69207,33.37314,3125027291,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2013-05-17T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.459045,37.966377,2545475650,84c00a71-0735-4a47-bf55-8556dcafa5c2,2013-06-04T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.09931,32.72894,2430069397,9781ce05-2379-4a10-ab3b-c91346510df8,2012-03-24T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.83139,35.99111,2422476451,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2012-03-14T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.92381,33.58767,2422492331,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2012-03-15T00:00:00Z,NA,GBIF
Schismus arabicus,1,-114.84661,34.02,2422501402,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2012-03-04T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.27542,32.94281,3125032302,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2012-03-20T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.94303,33.55563,2430356665,9781ce05-2379-4a10-ab3b-c91346510df8,2012-03-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.45178,34.11922,2422499509,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2012-04-15T00:00:00Z,NA,GBIF
Schismus arabicus,1,-113.798067,36.970128,4443239404,5b1129a0-0461-46e5-a55c-9195be29c0ff,2012-04-06T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.673333,35.758611,2430386138,9781ce05-2379-4a10-ab3b-c91346510df8,2012-04-18T00:00:00Z,NA,GBIF
Schismus arabicus,1,-116.09083,35.89083,2422479201,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2012-05-04T00:00:00Z,NA,GBIF
Schismus arabicus,1,-115.73313,34.8841,2422488416,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2012-05-01T00:00:00Z,NA,GBIF
