species,presence,x,y,date,accuracy,source
Bromus rubens,1,-117.946064,37.164835,2009-01-01,NA,Calflora
Bromus rubens,1,-117.189714,36.403111,2009-01-01,NA,Calflora
Bromus rubens,1,-117.519282,36.297110000000004,2009-01-01,NA,Calflora
Bromus rubens,1,-117.154781,36.391265,2009-01-01,NA,Calflora
Bromus rubens,1,-117.232154,36.250896,2009-01-01,NA,Calflora
Bromus rubens,1,-117.055012,36.267818,2009-01-01,NA,Calflora
Bromus rubens,1,-117.039759,36.275313,2009-01-01,NA,Calflora
Bromus rubens,1,-117.468716,36.822243,2009-01-01,NA,Calflora
Bromus rubens,1,-117.427595,36.815776,2009-01-01,NA,Calflora
Bromus rubens,1,-116.732814,36.498684,2009-01-01,NA,Calflora
Bromus rubens,1,-116.917044,36.729533000000004,2009-01-01,NA,Calflora
Bromus rubens,1,-117.401156,36.853131,2009-01-01,NA,Calflora
Bromus rubens,1,-117.389891,36.867287,2009-01-01,NA,Calflora
Bromus rubens,1,-116.343404,35.739547,2009-01-01,NA,Calflora
Bromus rubens,1,-117.408772,36.750843,2009-01-01,NA,Calflora
Bromus rubens,1,-117.42614,36.75953,2009-01-01,NA,Calflora
Bromus rubens,1,-116.560179,36.125537,2009-01-01,NA,Calflora
Bromus rubens,1,-116.574003,36.119078,2009-01-01,NA,Calflora
Bromus rubens,1,-116.589528,36.113502,2009-01-01,NA,Calflora
Bromus rubens,1,-116.601907,36.111609,2009-01-01,NA,Calflora
Bromus rubens,1,-117.396433,36.745861,2009-01-01,NA,Calflora
Bromus rubens,1,-116.94417,33.863088,2008-07-30,NA,Calflora
Bromus rubens,1,-116.984302,33.865129,2008-07-29,NA,Calflora
Bromus rubens,1,-118.01428,36.14151,2008-07-02,NA,Calflora
Bromus rubens,1,-116.963636,33.850919,2008-06-30,NA,Calflora
Bromus rubens,1,-116.927149,33.854962,2008-06-26,NA,Calflora
Bromus rubens,1,-116.93444,33.863083,2008-06-26,NA,Calflora
Bromus rubens,1,-116.953805,33.979645,2008-06-20,NA,Calflora
Bromus rubens,1,-116.888829,33.551955,2008-06-20,NA,Calflora
Bromus rubens,1,-116.642026,33.634746,2008-06-19,NA,Calflora
Bromus rubens,1,-118.20216,37.23947,2008-06-17,NA,Calflora
Bromus rubens,1,-118.27517,37.40581,2008-06-16,NA,Calflora
Bromus rubens,1,-117.647194,33.846069,2008-06-13,NA,Calflora
Bromus rubens,1,-117.046725,33.92076,2008-06-12,NA,Calflora
Bromus rubens,1,-118.14846,37.12816,2008-06-11,NA,Calflora
Bromus rubens,1,-116.870572,33.514055,2008-05-30,NA,Calflora
Bromus rubens,1,-117.181403,33.529152,2008-05-29,NA,Calflora
Bromus rubens,1,-118.01053,37.12656,2008-05-27,NA,Calflora
Bromus rubens,1,-118.18029,37.05404,2008-05-27,NA,Calflora
Bromus rubens,1,-122.856378,38.060512,2008-05-25,NA,Calflora
Bromus rubens,1,-117.360951,33.810315,2008-05-23,NA,Calflora
Bromus rubens,1,-122.453713,37.618922,2008-05-22,NA,Calflora
Bromus rubens,1,-122.45069,37.609993,2008-05-22,NA,Calflora
Bromus rubens,1,-117.021175,33.44972,2008-05-21,NA,Calflora
Bromus rubens,1,-116.934655,33.893604,2008-05-16,NA,Calflora
Bromus rubens,1,-117.359769,33.724086,2008-05-15,NA,Calflora
Bromus rubens,1,-116.887773,33.510347,2008-05-13,NA,Calflora
Bromus rubens,1,-116.902867,33.665342,2008-05-12,NA,Calflora
Bromus rubens,1,-117.292862,33.533863,2008-05-08,NA,Calflora
Bromus rubens,1,-117.455503,33.555019,2008-05-08,NA,Calflora
Bromus rubens,1,-117.404788,33.553102,2008-05-07,NA,Calflora
Bromus rubens,1,-117.011217,33.657434,2008-05-06,NA,Calflora
Bromus rubens,1,-117.02403,33.695827,2008-04-30,NA,Calflora
Bromus rubens,1,-116.964848,33.450231,2008-04-28,NA,Calflora
Bromus rubens,1,-117.070414,33.599103,2008-04-25,NA,Calflora
Bromus rubens,1,-117.398494,33.540712,2008-04-24,NA,Calflora
Bromus rubens,1,-116.951434,33.88581,2008-04-11,NA,Calflora
Bromus rubens,1,-117.349176,33.800275,2008-04-09,NA,Calflora
Bromus rubens,1,-117.425754,33.770605,2008-04-07,NA,Calflora
Bromus rubens,1,-116.998547,33.450155,2008-04-04,NA,Calflora
Bromus rubens,1,-117.321352,33.71768,2008-04-03,NA,Calflora
Bromus rubens,1,-117.377966,33.71145,2008-04-02,NA,Calflora
Bromus rubens,1,-117.034695,33.867208,2008-03-25,NA,Calflora
Bromus rubens,1,-116.945963,36.745633,2008-01-01,NA,Calflora
Bromus rubens,1,-116.455083,36.021287,2008-01-01,NA,Calflora
Bromus rubens,1,-116.436731,36.024842,2008-01-01,NA,Calflora
Bromus rubens,1,-116.909126,36.739845,2008-01-01,NA,Calflora
Bromus rubens,1,-116.727367,36.217908,2008-01-01,NA,Calflora
Bromus rubens,1,-116.421911,36.114658,2008-01-01,NA,Calflora
Bromus rubens,1,-117.087135,35.907202,2008-01-01,NA,Calflora
Bromus rubens,1,-117.628793,36.593024,2008-01-01,NA,Calflora
Bromus rubens,1,-117.949617,37.007308,2008-01-01,NA,Calflora
Bromus rubens,1,-116.385489,36.115466,2008-01-01,NA,Calflora
Bromus rubens,1,-116.393084,36.120221,2008-01-01,NA,Calflora
Bromus rubens,1,-116.43062,36.121073,2008-01-01,NA,Calflora
Bromus rubens,1,-116.994291,36.823904,2008-01-01,NA,Calflora
Bromus rubens,1,-117.035331,36.831485,2008-01-01,NA,Calflora
Bromus rubens,1,-117.060036,36.851309,2008-01-01,NA,Calflora
Bromus rubens,1,-117.101533,35.914871,2008-01-01,NA,Calflora
Bromus rubens,1,-117.39736,36.344793,2008-01-01,NA,Calflora
Bromus rubens,1,-117.65358,36.63011,2008-01-01,NA,Calflora
Bromus rubens,1,-117.209367,36.466829,2008-01-01,NA,Calflora
Bromus rubens,1,-117.137275,36.342355,2008-01-01,NA,Calflora
Bromus rubens,1,-117.100808,36.253296,2008-01-01,NA,Calflora
Bromus rubens,1,-117.186801,36.267599,2008-01-01,NA,Calflora
Bromus rubens,1,-117.055158,36.353392,2008-01-01,NA,Calflora
Bromus rubens,1,-117.248473,36.434459,2008-01-01,NA,Calflora
Bromus rubens,1,-117.675118,36.550196,2008-01-01,NA,Calflora
Bromus rubens,1,-117.629389,37.252992,2008-01-01,NA,Calflora
Bromus rubens,1,-117.545905,36.346235,2008-01-01,NA,Calflora
Bromus rubens,1,-117.599722,36.372281,2008-01-01,NA,Calflora
Bromus rubens,1,-117.520966,36.320211,2008-01-01,NA,Calflora
Bromus rubens,1,-116.886605,37.015662,2008-01-01,NA,Calflora
Bromus rubens,1,-117.022758,36.983393,2008-01-01,NA,Calflora
Bromus rubens,1,-116.725294,36.22639,2008-01-01,NA,Calflora
Bromus rubens,1,-117.598728,36.642768,2008-01-01,NA,Calflora
Bromus rubens,1,-116.665959,36.483452,2008-01-01,NA,Calflora
Bromus rubens,1,-116.692118,36.494003,2008-01-01,NA,Calflora
Bromus rubens,1,-116.652569,36.478359,2008-01-01,NA,Calflora
Bromus rubens,1,-116.946229,33.873867,2007-11-16,NA,Calflora
Bromus rubens,1,-116.962523,33.874405,2007-11-05,NA,Calflora
Bromus rubens,1,-116.953655,33.858014,2007-10-30,NA,Calflora
Bromus rubens,1,-117.078182,33.571409,2007-10-04,NA,Calflora
Bromus rubens,1,-117.381649,34.003836,2007-09-20,NA,Calflora
Bromus rubens,1,-117.400297,33.523154,2007-09-13,NA,Calflora
Bromus rubens,1,-117.360287,33.50384,2007-09-05,NA,Calflora
Bromus rubens,1,-117.025363,33.605651,2007-08-31,NA,Calflora
Bromus rubens,1,-117.152113,33.469752,2007-08-09,NA,Calflora
Bromus rubens,1,-117.176334,33.451446,2007-08-02,NA,Calflora
Bromus rubens,1,-117.069358,33.961109,2007-06-28,NA,Calflora
Bromus rubens,1,-116.626397,33.636017,2007-06-21,NA,Calflora
Bromus rubens,1,-117.458448,33.738767,2007-06-15,NA,Calflora
Bromus rubens,1,-117.631523,33.833145,2007-06-15,NA,Calflora
Bromus rubens,1,-117.62665,33.840692,2007-06-15,NA,Calflora
Bromus rubens,1,-117.612694,33.835783,2007-06-14,NA,Calflora
Bromus rubens,1,-117.419914,33.528979,2007-06-06,NA,Calflora
Bromus rubens,1,-117.441306,33.514969,2007-06-05,NA,Calflora
Bromus rubens,1,-117.429716,33.518455,2007-06-05,NA,Calflora
Bromus rubens,1,-116.820427,33.711663,2007-06-01,NA,Calflora
Bromus rubens,1,-118.29455,37.48514,2007-05-15,NA,Calflora
Bromus rubens,1,-118.31213,37.47002,2007-05-14,NA,Calflora
Bromus rubens,1,-118.31285,37.40842,2007-05-14,NA,Calflora
Bromus rubens,1,-117.125804,33.865895,2007-05-09,NA,Calflora
Bromus rubens,1,-117.394501,33.531894,2007-04-19,NA,Calflora
Bromus rubens,1,-118.34846,37.14821,2007-04-17,NA,Calflora
Bromus rubens,1,-117.334316,33.494848,2006-10-31,NA,Calflora
Bromus rubens,1,-117.37673,33.519322,2006-09-27,NA,Calflora
Bromus rubens,1,-118.27986,37.43069,2006-08-09,NA,Calflora
Bromus rubens,1,-118.55304,37.54017,2006-07-16,NA,Calflora
Bromus rubens,1,-118.5534,37.62497,2006-07-09,NA,Calflora
Bromus rubens,1,-118.53456,37.65946,2006-07-09,NA,Calflora
Bromus rubens,1,-118.5682,37.64454,2006-07-09,NA,Calflora
Bromus rubens,1,-118.29379,37.50061,2006-06-28,NA,Calflora
Bromus rubens,1,-118.32713,37.5408,2006-06-28,NA,Calflora
Bromus rubens,1,-118.30631,37.50847,2006-06-28,NA,Calflora
Bromus rubens,1,-118.17396,37.30571,2006-06-26,NA,Calflora
Bromus rubens,1,-118.16298,37.14242,2006-06-21,NA,Calflora
Bromus rubens,1,-118.29465,37.36876,2006-06-16,NA,Calflora
Bromus rubens,1,-118.2743,37.35557,2006-06-16,NA,Calflora
Bromus rubens,1,-118.15397,37.25271,2006-06-14,NA,Calflora
Bromus rubens,1,-118.17639,37.25355,2006-06-14,NA,Calflora
Bromus rubens,1,-118.08096,36.89118,2006-06-13,NA,Calflora
Bromus rubens,1,-118.12817,36.98647,2006-06-12,NA,Calflora
Bromus rubens,1,-118.6011,37.34162,2006-06-08,NA,Calflora
Bromus rubens,1,-117.10862,33.86179,2006-06-07,NA,Calflora
Bromus rubens,1,-117.227985,33.534947,2006-06-06,NA,Calflora
Bromus rubens,1,-118.55946,37.35426,2006-06-05,NA,Calflora
Bromus rubens,1,-118.57289,37.35499,2006-06-05,NA,Calflora
Bromus rubens,1,-118.58686,37.35295,2006-06-05,NA,Calflora
Bromus rubens,1,-118.554,37.34577,2006-06-05,NA,Calflora
Bromus rubens,1,-118.53208,37.34627,2006-05-30,NA,Calflora
Bromus rubens,1,-116.818511,33.699024,2006-05-30,NA,Calflora
Bromus rubens,1,-118.53972,37.30971,2006-05-25,NA,Calflora
Bromus rubens,1,-118.49759,37.32138,2006-05-25,NA,Calflora
Bromus rubens,1,-118.5219,37.31796,2006-05-25,NA,Calflora
Bromus rubens,1,-118.33376,37.08604,2006-05-23,NA,Calflora
Bromus rubens,1,-118.33617,37.13825,2006-05-23,NA,Calflora
Bromus rubens,1,-118.35409,37.2022,2006-05-23,NA,Calflora
Bromus rubens,1,-118.31218,37.00958,2006-05-22,NA,Calflora
Bromus rubens,1,-118.29434,36.99294,2006-05-22,NA,Calflora
Bromus rubens,1,-118.29031,37.00652,2006-05-22,NA,Calflora
Bromus rubens,1,-118.28443,36.9135,2006-05-18,NA,Calflora
Bromus rubens,1,-118.27333,36.94109,2006-05-18,NA,Calflora
Bromus rubens,1,-117.145576,33.633997,2006-05-17,NA,Calflora
Bromus rubens,1,-118.27483,36.86001,2006-05-16,NA,Calflora
Bromus rubens,1,-118.25114,36.83085,2006-05-16,NA,Calflora
Bromus rubens,1,-118.26437,36.81812,2006-05-16,NA,Calflora
Bromus rubens,1,-118.2529,36.85369,2006-05-16,NA,Calflora
Bromus rubens,1,-118.29197,36.84591,2006-05-16,NA,Calflora
Bromus rubens,1,-118.2872,37.408,2006-05-15,NA,Calflora
Bromus rubens,1,-117.387159,33.551959,2006-05-11,NA,Calflora
Bromus rubens,1,-118.25846,36.75754,2006-05-10,NA,Calflora
Bromus rubens,1,-118.2729,36.77344,2006-05-10,NA,Calflora
Bromus rubens,1,-118.03769,36.31467,2006-05-08,NA,Calflora
Bromus rubens,1,-118.30078,37.40612,2006-05-02,NA,Calflora
Bromus rubens,1,-117.061314,33.594652,2006-05-02,NA,Calflora
Bromus rubens,1,-117.04473,33.600261,2006-05-02,NA,Calflora
Bromus rubens,1,-116.631705,33.64792,2006-04-26,NA,Calflora
Bromus rubens,1,-117.247541,33.530237,2006-04-21,NA,Calflora
Bromus rubens,1,-116.970449,33.463582,2006-04-19,NA,Calflora
Bromus rubens,1,-117.455432,33.827897,2006-04-07,NA,Calflora
Bromus rubens,1,-117.109495,33.878826,2006-04-04,NA,Calflora
Bromus rubens,1,-116.284069,33.822399,2006-03-30,NA,Calflora
Bromus rubens,1,-118.79132,37.75555,2005-08-10,NA,Calflora
Bromus rubens,1,-118.18676,37.71799,2005-07-27,NA,Calflora
Bromus rubens,1,-118.53707,37.60469,2005-07-14,NA,Calflora
Bromus rubens,1,-118.54498,37.55831,2005-07-14,NA,Calflora
Bromus rubens,1,-118.09215,37.09761,2005-07-12,NA,Calflora
Bromus rubens,1,-116.779871,33.804027,2005-07-12,NA,Calflora
Bromus rubens,1,-118.14447,37.11382,2005-07-11,NA,Calflora
Bromus rubens,1,-118.23119,37.30625,2005-07-09,NA,Calflora
Bromus rubens,1,-118.16479,37.26106,2005-07-06,NA,Calflora
Bromus rubens,1,-117.414925,33.773357,2005-07-06,NA,Calflora
Bromus rubens,1,-118.17585,37.28677,2005-07-05,NA,Calflora
Bromus rubens,1,-118.34652,37.67286,2005-06-27,NA,Calflora
Bromus rubens,1,-118.33137,37.61699,2005-06-27,NA,Calflora
Bromus rubens,1,-118.34417,37.61728,2005-06-27,NA,Calflora
Bromus rubens,1,-118.08836,37.3433,2005-06-26,NA,Calflora
Bromus rubens,1,-118.33185,37.55771,2005-06-25,NA,Calflora
Bromus rubens,1,-118.30541,37.49455,2005-06-24,NA,Calflora
Bromus rubens,1,-118.32585,37.5189,2005-06-22,NA,Calflora
Bromus rubens,1,-118.32459,37.51049,2005-06-22,NA,Calflora
Bromus rubens,1,-118.30364,37.42506,2005-06-21,NA,Calflora
Bromus rubens,1,-118.28524,37.45693,2005-06-20,NA,Calflora
Bromus rubens,1,-118.28039,37.44846,2005-06-20,NA,Calflora
Bromus rubens,1,-118.28688,37.3876,2005-06-16,NA,Calflora
Bromus rubens,1,-118.1644,37.18305,2005-06-13,NA,Calflora
Bromus rubens,1,-118.19099,37.15975,2005-06-09,NA,Calflora
Bromus rubens,1,-118.19853,37.19822,2005-06-09,NA,Calflora
Bromus rubens,1,-118.19449,37.18811,2005-06-09,NA,Calflora
Bromus rubens,1,-118.19812,37.16739,2005-06-09,NA,Calflora
Bromus rubens,1,-118.19227,37.21088,2005-06-08,NA,Calflora
Bromus rubens,1,-118.08582,36.9073,2005-06-07,NA,Calflora
Bromus rubens,1,-118.09373,36.93675,2005-06-07,NA,Calflora
Bromus rubens,1,-118.10199,36.92712,2005-06-06,NA,Calflora
Bromus rubens,1,-118.06842,36.90736,2005-06-01,NA,Calflora
Bromus rubens,1,-118.08791,36.86116,2005-05-31,NA,Calflora
Bromus rubens,1,-118.06145,36.47951,2005-05-24,NA,Calflora
Bromus rubens,1,-117.116732,33.872876,2005-05-24,NA,Calflora
Bromus rubens,1,-118.04175,36.29942,2005-05-18,NA,Calflora
Bromus rubens,1,-118.00356,36.11339,2005-05-11,NA,Calflora
Bromus rubens,1,-118.57402,37.32805,2005-04-06,NA,Calflora
Bromus rubens,1,-118.13948,37.0237,2004-07-31,NA,Calflora
Bromus rubens,1,-118.35266,37.08729,2004-07-31,NA,Calflora
Bromus rubens,1,-118.18153,37.02612,2004-07-31,NA,Calflora
Bromus rubens,1,-118.16284,37.0168,2004-07-31,NA,Calflora
Bromus rubens,1,-118.16742,37.08683,2004-07-31,NA,Calflora
Bromus rubens,1,-118.06559,36.84679,2004-07-31,NA,Calflora
Bromus rubens,1,-118.28961,36.9388,2004-07-31,NA,Calflora
Bromus rubens,1,-118.3183,36.93974,2004-07-31,NA,Calflora
Bromus rubens,1,-118.19573,37.09129,2004-07-31,NA,Calflora
Bromus rubens,1,-118.02099,36.20505,2004-07-31,NA,Calflora
Bromus rubens,1,-118.19067,37.07614,2004-07-31,NA,Calflora
Bromus rubens,1,-118.28997,36.97976,2004-07-31,NA,Calflora
Bromus rubens,1,-118.24359,37.35442,2004-06-21,NA,Calflora
Bromus rubens,1,-118.1879,37.17635,2004-06-16,NA,Calflora
Bromus rubens,1,-118.15324,37.20701,2004-06-16,NA,Calflora
Bromus rubens,1,-118.02305,36.18903,2004-06-09,NA,Calflora
Bromus rubens,1,-118.0085,36.08496,2004-06-08,NA,Calflora
Bromus rubens,1,-118.16511,37.02551,2004-06-04,NA,Calflora
Bromus rubens,1,-118.1787,37.016,2004-06-04,NA,Calflora
Bromus rubens,1,-118.01311,37.11703,2003-05-16,NA,Calflora
Bromus rubens,1,-118.06956,37.35474,2001-08-31,NA,Calflora
Bromus rubens,1,-118.06111,37.16002,2001-07-03,NA,Calflora
Bromus rubens,1,-118.04038,37.16123,2001-07-03,NA,Calflora
Bromus rubens,1,-118.0636,37.18089,2001-07-03,NA,Calflora
Bromus rubens,1,-118.06341,37.17034,2001-07-03,NA,Calflora
Bromus rubens,1,-118.04204,36.39026,2001-06-15,NA,Calflora
Bromus rubens,1,-118.18769,36.59768,2001-06-15,NA,Calflora
Bromus rubens,1,-118.28471,36.76361,2001-06-10,NA,Calflora
Bromus rubens,1,-118.12513,37.12732,2001-05-29,NA,Calflora
Bromus rubens,1,-118.85401,36.502462,1998-06-19,NA,Calflora
Bromus rubens,1,-118.865726,36.500765,1998-06-05,NA,Calflora
Bromus rubens,1,-118.843213,36.493011,1998-06-01,NA,Calflora
Bromus rubens,1,-121.806198,39.776752,2005-04-14,NA,Calflora
Bromus rubens,1,-120.467391,37.848139,2005-04-18,NA,Calflora
Bromus rubens,1,-120.401778,37.697718,2006-04-26,NA,Calflora
Bromus rubens,1,-120.33333,37.83333,2000-01-01,NA,Calflora
Bromus rubens,1,-121.28333,35.88333,1998-01-01,NA,Calflora
Bromus rubens,1,-118.8485,34.03536,2008-04-10,NA,Calflora
Bromus rubens,1,-119.24572,34.20402,2008-11-19,NA,Calflora
Bromus rubens,1,-118.33159,34.1149,2008-10-20,NA,Calflora
Bromus rubens,1,-116.514042,33.090465,2005-01-13,NA,Calflora
Bromus rubens,1,-118.827671,36.490839,2001-04-26,NA,Calflora
Bromus rubens,1,-118.82012,36.496841,2001-04-30,NA,Calflora
Bromus rubens,1,-118.64399,36.786735,2001-06-20,NA,Calflora
Bromus rubens,1,-121.214024,36.499124,2003-03-27,NA,Calflora
Bromus rubens,1,-121.124684,36.484403,2003-04-07,NA,Calflora
Bromus rubens,1,-121.177361,36.428035,2003-04-26,NA,Calflora
Bromus rubens,1,-121.180693,36.484063,2003-04-30,NA,Calflora
Bromus rubens,1,-121.202777,36.534551,2003-05-15,NA,Calflora
Bromus rubens,1,-121.236607,36.508104,2004-03-09,NA,Calflora
Bromus rubens,1,-121.142258,36.472491,2004-03-18,NA,Calflora
Bromus rubens,1,-121.1273,36.501841,2004-04-27,NA,Calflora
Bromus rubens,1,-121.155595,36.480504,2004-05-13,NA,Calflora
Bromus rubens,1,-121.200876,36.501351,2004-05-17,NA,Calflora
Bromus rubens,1,-121.155001,36.499415,2004-05-19,NA,Calflora
Bromus rubens,1,-121.227352,36.475742,2004-06-28,NA,Calflora
Bromus rubens,1,-121.151767,36.45417,2004-06-15,NA,Calflora
Bromus rubens,1,-121.226359,36.52369,2004-07-01,NA,Calflora
Bromus rubens,1,-121.188875,36.426949,2003-04-24,NA,Calflora
Bromus rubens,1,-121.184163,36.419062,2003-04-26,NA,Calflora
Bromus rubens,1,-121.231666,36.489219,2003-05-01,NA,Calflora
Bromus rubens,1,-121.178109,36.409388,2003-05-07,NA,Calflora
Bromus rubens,1,-121.221839,36.535251,2003-05-15,NA,Calflora
Bromus rubens,1,-121.180776,36.507707,2003-07-07,NA,Calflora
Bromus rubens,1,-121.218605,36.510676,2004-03-10,NA,Calflora
Bromus rubens,1,-121.186227,36.462135,2004-03-17,NA,Calflora
Bromus rubens,1,-121.156439,36.512237,2004-03-26,NA,Calflora
Bromus rubens,1,-121.167078,36.482511,2004-04-16,NA,Calflora
Bromus rubens,1,-121.152105,36.521229,2004-04-22,NA,Calflora
Bromus rubens,1,-121.209666,36.52838,2004-05-10,NA,Calflora
Bromus rubens,1,-121.212704,36.542425,2004-05-12,NA,Calflora
Bromus rubens,1,-121.200892,36.524327,2004-05-13,NA,Calflora
Bromus rubens,1,-121.140867,36.494752,2004-07-08,NA,Calflora
Bromus rubens,1,-121.170598,36.521234,2003-05-07,NA,Calflora
Bromus rubens,1,-121.22723,36.553999,2003-05-14,NA,Calflora
Bromus rubens,1,-121.216502,36.554587,2003-05-14,NA,Calflora
Bromus rubens,1,-121.206173,36.549997,2003-05-14,NA,Calflora
Bromus rubens,1,-121.177763,36.540003,2003-05-15,NA,Calflora
Bromus rubens,1,-121.192239,36.529947,2003-05-15,NA,Calflora
Bromus rubens,1,-121.161899,36.472579,2003-05-21,NA,Calflora
Bromus rubens,1,-121.179726,36.496298,2003-05-28,NA,Calflora
Bromus rubens,1,-121.154022,36.488926,2004-03-15,NA,Calflora
Bromus rubens,1,-121.22906,36.499735,2004-03-08,NA,Calflora
Bromus rubens,1,-121.191601,36.498353,2004-03-17,NA,Calflora
Bromus rubens,1,-121.213315,36.483835,2004-03-25,NA,Calflora
Bromus rubens,1,-121.194072,36.441927,2004-04-06,NA,Calflora
Bromus rubens,1,-121.195682,36.453823,2004-04-08,NA,Calflora
Bromus rubens,1,-121.139869,36.516396,2004-04-15,NA,Calflora
Bromus rubens,1,-121.19705,36.473774,2004-04-16,NA,Calflora
Bromus rubens,1,-121.139984,36.50788,2004-04-19,NA,Calflora
Bromus rubens,1,-121.173336,36.463651,2004-04-28,NA,Calflora
Bromus rubens,1,-121.192677,36.484722,2004-05-18,NA,Calflora
Bromus rubens,1,-121.189209,36.514316,2004-06-01,NA,Calflora
Bromus rubens,1,-121.110186,36.502707,2004-06-17,NA,Calflora
Bromus rubens,1,-121.206489,36.510188,2004-07-06,NA,Calflora
Bromus rubens,1,-122.728646,38.745518,2013-08-19,NA,Calflora
Bromus rubens,1,-123.044323,38.703415,2014-04-15,NA,Calflora
Bromus rubens,1,-123.05712,38.698985,2014-04-17,NA,Calflora
Bromus rubens,1,-123.014187,38.561629,2014-04-10,NA,Calflora
Bromus rubens,1,-122.510765,38.458258,2014-04-15,NA,Calflora
Bromus rubens,1,-122.501998,38.446334,2014-04-17,NA,Calflora
Bromus rubens,1,-122.88559,38.704584,2014-06-17,NA,Calflora
Bromus rubens,1,-122.760941,38.72296,2014-04-22,NA,Calflora
Bromus rubens,1,-122.496248,38.417966,2014-05-05,NA,Calflora
Bromus rubens,1,-120.828252,37.199942,2011-07-07,NA,Calflora
Bromus rubens,1,-119.803901,37.66377,1998-06-24,NA,Calflora
Bromus rubens,1,-119.749863,37.703528,1998-07-13,NA,Calflora
Bromus rubens,1,-119.975401,37.862646,1998-07-07,NA,Calflora
Bromus rubens,1,-119.805304,37.67363,1998-06-19,NA,Calflora
Bromus rubens,1,-119.771304,37.680562,1998-06-25,NA,Calflora
Bromus rubens,1,-119.836625,37.676566,1998-07-01,NA,Calflora
Bromus rubens,1,-119.846914,37.649754,1998-06-30,NA,Calflora
Bromus rubens,1,-119.825944,37.671434,1998-06-18,NA,Calflora
Bromus rubens,1,-119.859195,37.65999,1999-05-07,NA,Calflora
Bromus rubens,1,-122.329038,38.767193,2014-04-30,NA,Calflora
Bromus rubens,1,-122.252021,38.742881,2014-04-29,NA,Calflora
Bromus rubens,1,-122.335275,38.79585,2014-04-30,NA,Calflora
Bromus rubens,1,-122.742379,38.747207,2013-08-19,NA,Calflora
Bromus rubens,1,-123.05493,38.299586,2013-07-24,NA,Calflora
Bromus rubens,1,-122.865624,38.692974,2014-06-17,NA,Calflora
Bromus rubens,1,-123.212976,38.806918,2013-08-29,NA,Calflora
Bromus rubens,1,-123.118443,38.499585,2014-05-14,NA,Calflora
Schismus arabicus,1,-121.161825,36.482863,2022-06-16,31,Calflora
Schismus arabicus,1,-121.209937,36.493159,2022-06-15,NA,Calflora
Schismus arabicus,1,-117.6399,33.6675,2020-04-26,100,Calflora
Schismus arabicus,1,-120.435247,34.656439,2019-06-19,NA,Calflora
Schismus arabicus,1,-120.446657,34.66898,2019-04-27,NA,Calflora
Schismus arabicus,1,-120.995302,36.37336,2019-04-16,NA,Calflora
Schismus arabicus,1,-120.477024,34.687829,2019-04-03,NA,Calflora
Schismus arabicus,1,-116.314243,33.19139,2019-03-10,78,Calflora
Schismus arabicus,1,-116.213713,33.3061,2019-02-20,314,Calflora
Schismus arabicus,1,-116.36495,33.325314,2019-02-19,314,Calflora
Schismus arabicus,1,-116.156677,33.288279,2019-02-18,78,Calflora
Schismus arabicus,1,-117.74572,33.575563,2017-07-01,5,Calflora
Schismus arabicus,1,-117.783638,33.617301,2017-05-24,NA,Calflora
Schismus arabicus,1,-117.780367,33.555632,2017-04-22,5,Calflora
Schismus arabicus,1,-120.436311,34.682366,2017-04-14,NA,Calflora
Schismus arabicus,1,-120.810655,36.557981,2017-04-05,NA,Calflora
Schismus arabicus,1,-120.799841,36.556763,2017-04-05,NA,Calflora
Schismus arabicus,1,-119.883372,34.423814,2016-02-08,50,Calflora
Schismus arabicus,1,-121.228508,36.477676,2014-05-06,NA,Calflora
Schismus arabicus,1,-121.149782,36.490605,2012-05-21,NA,Calflora
Schismus arabicus,1,-118.580074,34.042809,2011-09-18,50,Calflora
Schismus arabicus,1,-116.44069,35.915248,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.507609,35.91718,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.635238,35.962438,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.665964,35.954153,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.728877,35.679755,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.882132,35.684478,2009-01-01,NA,Calflora
Schismus arabicus,1,-117.019764,35.98337,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.910949,35.966181,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.365188,36.187949,2009-01-01,NA,Calflora
Schismus arabicus,1,-117.289166,36.358039,2009-01-01,NA,Calflora
Schismus arabicus,1,-117.510311,36.468187,2009-01-01,NA,Calflora
Schismus arabicus,1,-117.571519,36.694489,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.657347,35.952692,2009-01-01,NA,Calflora
Schismus arabicus,1,-116.687993,36.240208,2008-01-01,NA,Calflora
Schismus arabicus,1,-116.677587,36.287179,2008-01-01,NA,Calflora
Schismus arabicus,1,-117.39736,36.344793,2008-01-01,NA,Calflora
Schismus arabicus,1,-117.545905,36.346235,2008-01-01,NA,Calflora
Schismus arabicus,1,-116.725294,36.22639,2008-01-01,NA,Calflora
Schismus arabicus,1,-116.716843,36.223325,2008-01-01,NA,Calflora
Schismus arabicus,1,-118.32881,37.54226,2006-06-28,NA,Calflora
Schismus arabicus,1,-118.1979,37.17181,2006-06-22,NA,Calflora
Schismus arabicus,1,-118.16298,37.14242,2006-06-21,NA,Calflora
