species,presence,x,y,date,accuracy,source
Bromus rubens,1,-116.6644283,33.98859667,2022-04-10,4,INaturalist
Bromus rubens,1,-112.7003117,33.932275,2022-04-09,4,INaturalist
Bromus rubens,1,-111.8185788,34.8989664,2022-04-11,25,INaturalist
Bromus rubens,1,-118.8378367,34.726595,2022-04-12,4,INaturalist
Bromus rubens,1,-113.3128407,37.18928532,2022-04-12,6,INaturalist
Bromus rubens,1,-113.6727367,34.69030833,2022-04-09,4,INaturalist
Bromus rubens,1,-113.4875333,37.14574167,2022-04-13,7,INaturalist
Bromus rubens,1,-118.8691467,34.16296667,2022-04-13,64,INaturalist
Bromus rubens,1,-116.4550083,33.20985333,2022-03-15,5,INaturalist
Bromus rubens,1,-114.522605,35.78581667,2022-04-09,4,INaturalist
Bromus rubens,1,-111.3389587,34.23238373,2022-04-14,7,INaturalist
Bromus rubens,1,-115.657425,35.95785833,2022-04-14,4,INaturalist
Bromus rubens,1,-119.29287,34.40698333,2022-04-14,7,INaturalist
Bromus rubens,1,-115.643875,35.95098,2022-04-14,4,INaturalist
Bromus rubens,1,-117.570842,33.62195092,2022-04-15,5,INaturalist
Bromus rubens,1,-117.6044538,33.84395558,2022-04-16,7,INaturalist
Bromus rubens,1,-117.4589617,35.59422833,2022-04-06,5,INaturalist
Bromus rubens,1,-117.2669713,33.96661345,2022-04-16,7,INaturalist
Bromus rubens,1,-117.7589117,33.78492,2022-04-16,4,INaturalist
Bromus rubens,1,-121.8348499,36.63322131,2022-04-16,357,INaturalist
Bromus rubens,1,-118.1819862,33.76206688,2022-04-16,7,INaturalist
Bromus rubens,1,-117.8141472,33.56545556,2022-04-17,4,INaturalist
Bromus rubens,1,-119.310325,34.353305,2022-04-17,4,INaturalist
Bromus rubens,1,-113.4094848,37.11474902,2022-04-18,167,INaturalist
Bromus rubens,1,-118.7072889,34.58093658,2022-04-15,10,INaturalist
Bromus rubens,1,-122.4343417,38.85681167,2022-04-18,4,INaturalist
Bromus rubens,1,-111.6634878,33.54404474,2022-04-13,8,INaturalist
Bromus rubens,1,-115.4862367,35.91460833,2022-04-07,4,INaturalist
Bromus rubens,1,-115.47245,35.902245,2022-04-07,4,INaturalist
Bromus rubens,1,-121.8015479,39.81719426,2022-04-19,5,INaturalist
Bromus rubens,1,-111.2937451,34.21948781,2022-04-17,15,INaturalist
Bromus rubens,1,-117.89287,33.89793833,2022-04-20,24,INaturalist
Bromus rubens,1,-121.7578748,36.66020789,2022-04-21,18,INaturalist
Bromus rubens,1,-117.0846631,33.18955348,2022-04-21,100,INaturalist
Bromus rubens,1,-121.3711167,37.421855,2022-04-21,8,INaturalist
Bromus rubens,1,-111.7519226,34.647789,2022-04-22,5,INaturalist
Bromus rubens,1,-112.0690203,34.86429855,2022-04-22,18,INaturalist
Bromus rubens,1,-116.1013826,34.11294285,2022-04-23,4,INaturalist
Bromus rubens,1,-122.1052555,38.48961333,2022-04-23,10,INaturalist
Bromus rubens,1,-122.41938,38.87079167,2022-04-23,4,INaturalist
Bromus rubens,1,-111.220375,33.73767778,2022-04-19,4,INaturalist
Bromus rubens,1,-115.3080533,36.51173,2022-04-24,7,INaturalist
Bromus rubens,1,-117.752487,34.15979252,2022-04-24,494,INaturalist
Bromus rubens,1,-111.762396,34.87839574,2022-04-25,5,INaturalist
Bromus rubens,1,-116.4805313,33.0997917,2022-04-25,185,INaturalist
Bromus rubens,1,-111.8034116,34.82317798,2022-04-27,16,INaturalist
Bromus rubens,1,-117.0047005,32.57789376,2022-04-28,7,INaturalist
Bromus rubens,1,-116.8999456,33.00286799,2022-04-28,8,INaturalist
Bromus rubens,1,-117.1013767,32.63783061,2022-04-28,100,INaturalist
Bromus rubens,1,-116.468513,32.59052053,2022-04-29,3,INaturalist
Bromus rubens,1,-118.66835,34.18484167,2022-04-29,4,INaturalist
Bromus rubens,1,-122.3853867,38.84349064,2022-04-29,9,INaturalist
Bromus rubens,1,-117.1081583,32.63022797,2022-04-29,8,INaturalist
Bromus rubens,1,-117.54203,34.28504167,2022-04-29,4,INaturalist
Bromus rubens,1,-116.7559172,32.82480259,2022-04-30,4,INaturalist
Bromus rubens,1,-111.798573,33.79508,2022-04-29,50,INaturalist
Bromus rubens,1,-110.691928,32.395795,2022-04-29,42,INaturalist
Bromus rubens,1,-112.0191583,33.82261944,2022-04-29,6,INaturalist
Bromus rubens,1,-116.6585652,33.04837582,2022-04-30,4,INaturalist
Bromus rubens,1,-118.5403521,34.40451642,2022-04-30,10,INaturalist
Bromus rubens,1,-117.5728617,33.560905,2022-04-30,3,INaturalist
Bromus rubens,1,-116.4809333,33.01795283,2022-04-29,3,INaturalist
Bromus rubens,1,-119.1745229,34.47211168,2022-05-01,4,INaturalist
Bromus rubens,1,-117.27163,33.16133883,2022-05-01,4,INaturalist
Bromus rubens,1,-117.0859411,32.78410713,2022-05-01,71,INaturalist
Bromus rubens,1,-116.66417,32.750995,2022-05-01,115,INaturalist
Bromus rubens,1,-118.9094859,34.07472518,2022-05-01,4,INaturalist
Bromus rubens,1,-121.8837498,36.39999485,2022-05-01,3,INaturalist
Bromus rubens,1,-115.3167633,35.61112,2022-05-01,27,INaturalist
Bromus rubens,1,-121.0105667,36.63973999,2022-04-30,24,INaturalist
Bromus rubens,1,-117.0096056,34.10146383,2022-05-01,8,INaturalist
Bromus rubens,1,-111.9599241,33.89391553,2022-05-02,6,INaturalist
Bromus rubens,1,-115.4355107,36.14066763,2022-04-28,323,INaturalist
Bromus rubens,1,-111.9492717,33.8908,2022-05-02,6,INaturalist
Bromus rubens,1,-110.7195711,32.33649606,2022-05-02,194,INaturalist
Bromus rubens,1,-116.6464,32.89625,2022-04-23,600,INaturalist
Bromus rubens,1,-111.8552584,34.57325242,2022-04-30,12,INaturalist
Bromus rubens,1,-116.3065186,32.95254239,2022-03-24,123,INaturalist
Bromus rubens,1,-119.1973779,34.29020237,2022-05-06,9,INaturalist
Bromus rubens,1,-118.1663278,34.19745333,2022-04-20,4,INaturalist
Bromus rubens,1,-122.4996033,38.447095,2022-05-07,5,INaturalist
Bromus rubens,1,-118.4361417,37.42725833,2022-05-07,5,INaturalist
Bromus rubens,1,-113.5849883,35.83355333,2022-05-06,4,INaturalist
Bromus rubens,1,-117.8110367,34.07901117,2022-05-10,10,INaturalist
Bromus rubens,1,-118.4317867,33.97152833,2022-04-23,4,INaturalist
Bromus rubens,1,-122.58306,41.77725,2022-04-17,80,INaturalist
Bromus rubens,1,-113.2558517,37.16714859,2022-05-12,5,INaturalist
Bromus rubens,1,-117.3122867,34.18814167,2022-04-18,6,INaturalist
Bromus rubens,1,-109.78204,35.065931,2022-05-12,193,INaturalist
Bromus rubens,1,-114.0105889,36.67723,2022-04-09,4,INaturalist
Bromus rubens,1,-121.8745373,36.56397559,2022-05-14,3,INaturalist
Bromus rubens,1,-122.994775,38.85493833,2022-05-15,10,INaturalist
Bromus rubens,1,-111.3747268,34.04024096,2011-04-03,123,INaturalist
Bromus rubens,1,-118.931555,34.18382167,2022-05-16,6,INaturalist
Bromus rubens,1,-112.1409051,34.37107118,2011-05-15,319,INaturalist
Bromus rubens,1,-121.426955,37.14462217,2022-05-07,4,INaturalist
Bromus rubens,1,-118.105013,34.25815587,2022-05-22,57,INaturalist
Bromus rubens,1,-111.7662361,34.80506389,2017-05-12,5,INaturalist
Bromus rubens,1,-117.7881628,33.5901835,2022-05-24,195,INaturalist
Bromus rubens,1,-117.1513119,32.89391918,2022-04-28,5,INaturalist
Bromus rubens,1,-110.654566,34.97495771,2022-05-23,24,INaturalist
Bromus rubens,1,-110.6359333,34.97440333,2022-05-23,4,INaturalist
Bromus rubens,1,-110.5294633,34.9234,2022-05-23,105,INaturalist
Bromus rubens,1,-112.5967902,34.76462414,2022-05-27,8,INaturalist
Bromus rubens,1,-122.4463643,37.75296296,2022-05-09,12,INaturalist
Bromus rubens,1,-113.7074016,37.1621263,2022-05-29,4,INaturalist
Bromus rubens,1,-119.261925,34.23923,2022-05-22,8,INaturalist
Bromus rubens,1,-111.488412,36.995073,2022-05-26,3,INaturalist
Bromus rubens,1,-110.8001333,33.31482,2022-06-16,5,INaturalist
Bromus rubens,1,-118.4062806,37.44433889,2022-06-19,3,INaturalist
Bromus rubens,1,-119.1955117,34.28048,2022-06-20,4,INaturalist
Bromus rubens,1,-116.7125083,32.71936333,2022-06-22,4,INaturalist
Bromus rubens,1,-119.1812363,34.72561646,2022-06-22,8,INaturalist
Bromus rubens,1,-116.433425,33.10727778,2017-03-21,5,INaturalist
Bromus rubens,1,-122.0987373,38.50742886,2022-04-29,223,INaturalist
Bromus rubens,1,-119.0349055,34.17878,2022-09-23,4,INaturalist
Bromus rubens,1,-118.4342147,34.63711198,2022-10-12,9,INaturalist
Bromus rubens,1,-122.3425617,38.83775333,2022-10-12,3,INaturalist
Bromus rubens,1,-113.2076556,37.22628056,2023-01-09,15,INaturalist
Bromus rubens,1,-117.227455,36.49673,2023-01-14,4,INaturalist
Bromus rubens,1,-112.1401888,33.91403333,2023-01-22,3,INaturalist
Bromus rubens,1,-118.9269944,34.110675,2019-04-28,5,INaturalist
Bromus rubens,1,-119.177125,34.46228333,2019-04-30,5,INaturalist
Bromus rubens,1,-116.39371,33.19358,2023-01-22,5,INaturalist
Bromus rubens,1,-111.9301533,33.832255,2023-01-29,9,INaturalist
Bromus rubens,1,-116.4225467,33.24291834,2023-02-05,4,INaturalist
Bromus rubens,1,-117.3827746,33.63372945,2023-02-11,344,INaturalist
Bromus rubens,1,-117.2047469,34.09711568,2023-02-12,32,INaturalist
Bromus rubens,1,-117.0248413,33.5943583,2011-04-13,61,INaturalist
Bromus rubens,1,-121.51152,38.58060833,2023-02-14,18,INaturalist
Bromus rubens,1,-115.5110033,35.81591333,2023-02-09,4,INaturalist
Bromus rubens,1,-117.3492871,34.04693833,2023-02-17,18,INaturalist
Bromus rubens,1,-117.7363432,33.83697049,2023-02-17,357,INaturalist
Bromus rubens,1,-117.3179109,33.94444245,2023-02-19,24,INaturalist
Bromus rubens,1,-111.7951097,33.69435357,2023-02-19,8,INaturalist
Bromus rubens,1,-111.7879417,33.79147,2023-02-20,4,INaturalist
Bromus rubens,1,-112.54483,33.59450333,2023-02-20,5,INaturalist
Bromus rubens,1,-117.5698059,33.91842352,2023-02-22,8,INaturalist
Bromus rubens,1,-111.8793033,33.51147833,2023-02-22,7,INaturalist
Bromus rubens,1,-115.689505,34.81036167,2023-02-22,17,INaturalist
Bromus rubens,1,-110.9471882,32.42537029,2023-02-25,12,INaturalist
Bromus rubens,1,-111.9909076,33.3600233,2023-02-26,22,INaturalist
Bromus rubens,1,-112.5399167,33.61181333,2023-03-03,9,INaturalist
Bromus rubens,1,-116.4671173,33.22817993,2023-03-05,4,INaturalist
Bromus rubens,1,-111.4255002,33.85298812,2023-03-05,8,INaturalist
Bromus rubens,1,-117.1311333,32.99401167,2023-03-05,4,INaturalist
Bromus rubens,1,-111.8918665,33.53213497,2023-03-04,55,INaturalist
Bromus rubens,1,-117.8526627,33.65861268,2023-03-04,443,INaturalist
Bromus rubens,1,-117.3283888,34.10912326,2023-03-07,9,INaturalist
Bromus rubens,1,-115.17637,35.10181383,2019-05-23,5,INaturalist
Bromus rubens,1,-117.3578539,33.80712908,2023-03-08,11,INaturalist
Bromus rubens,1,-114.173887,36.541363,2022-02-25,3,INaturalist
Bromus rubens,1,-114.161127,36.519382,2022-03-17,3,INaturalist
Bromus rubens,1,-112.0203965,33.54021218,2023-03-09,7,INaturalist
Bromus rubens,1,-116.4358222,33.11793889,2023-01-24,4,INaturalist
Bromus rubens,1,-112.5000134,33.60667175,2023-03-06,31,INaturalist
Bromus rubens,1,-117.122055,32.83890315,2023-03-09,1,INaturalist
Bromus rubens,1,-116.303359,33.34969009,2023-03-09,7,INaturalist
Bromus rubens,1,-117.8563353,34.41492304,2022-05-27,100,INaturalist
Bromus rubens,1,-117.6325378,33.57894897,2023-03-12,207,INaturalist
Bromus rubens,1,-111.6369825,33.83949956,2023-03-12,5,INaturalist
Bromus rubens,1,-111.6339727,33.84832392,2023-03-12,6,INaturalist
Bromus rubens,1,-116.173685,34.06344473,2023-03-13,60,INaturalist
Bromus rubens,1,-111.8407417,33.76956167,2023-03-14,5,INaturalist
Bromus rubens,1,-112.0411415,33.41605332,2023-03-19,4,INaturalist
Bromus rubens,1,-112.5522383,33.602975,2023-03-19,3,INaturalist
Bromus rubens,1,-116.214005,32.77276167,2023-03-19,11,INaturalist
Bromus rubens,1,-116.4505083,33.10830283,2023-03-19,4,INaturalist
Bromus rubens,1,-116.6950299,33.92600167,2023-03-20,8,INaturalist
Bromus rubens,1,-112.0448767,33.7675834,2023-03-20,190,INaturalist
Bromus rubens,1,-117.3300102,33.63656083,2023-03-22,8,INaturalist
Bromus rubens,1,-117.4392568,34.04249178,2023-03-24,15,INaturalist
Bromus rubens,1,-111.8524941,33.77073095,2023-03-24,52,INaturalist
Bromus rubens,1,-112.9267417,33.49573833,2023-03-24,4,INaturalist
Bromus rubens,1,-111.7802167,33.610445,2023-03-25,621,INaturalist
Bromus rubens,1,-117.4289042,33.97295646,2023-03-26,20,INaturalist
Bromus rubens,1,-111.7987049,33.74781685,2023-03-05,6,INaturalist
Bromus rubens,1,-111.7047883,34.67739167,2023-03-25,3,INaturalist
Bromus rubens,1,-115.4531238,36.09024707,2023-03-25,50,INaturalist
Bromus rubens,1,-113.5633568,37.01426325,2023-03-26,35,INaturalist
Bromus rubens,1,-117.8803973,33.63134964,2023-03-27,8,INaturalist
Bromus rubens,1,-112.6891783,33.92993,2023-03-25,5,INaturalist
Bromus rubens,1,-116.8257047,32.85740094,2023-03-28,2,INaturalist
Bromus rubens,1,-109.95758,37.18833833,2023-03-29,5,INaturalist
Bromus rubens,1,-111.0287886,32.29099295,2023-03-29,9,INaturalist
Bromus rubens,1,-112.0832924,33.59799053,2023-03-30,4,INaturalist
Bromus rubens,1,-115.961905,35.79417,2023-03-29,11,INaturalist
Bromus rubens,1,-117.2354302,32.99837958,2023-03-31,279,INaturalist
Bromus rubens,1,-112.0443678,33.77833777,2023-04-01,131,INaturalist
Bromus rubens,1,-111.5814013,33.33562947,2023-04-02,4,INaturalist
Bromus rubens,1,-117.9452336,33.89929313,2023-04-02,6,INaturalist
Bromus rubens,1,-111.9906617,33.56339667,2023-04-02,10,INaturalist
Bromus rubens,1,-116.5369014,33.73430165,2023-04-03,4,INaturalist
Bromus rubens,1,-111.477611,33.4676345,2023-04-03,60,INaturalist
Bromus rubens,1,-114.57722,35.8361,2023-03-31,20,INaturalist
Bromus rubens,1,-117.1255722,32.56463623,2023-04-04,4,INaturalist
Bromus rubens,1,-117.2806455,33.05132525,2023-04-04,7,INaturalist
Bromus rubens,1,-116.55732,33.80674667,2023-04-04,8,INaturalist
Bromus rubens,1,-111.6623083,33.583125,2023-03-28,5,INaturalist
Bromus rubens,1,-116.9749938,32.83918316,2023-04-04,1,INaturalist
Bromus rubens,1,-111.796162,33.771654,2023-04-01,520,INaturalist
Bromus rubens,1,-117.0106583,32.62528667,2023-04-04,4,INaturalist
Bromus rubens,1,-113.1274568,32.11132846,2023-04-04,3,INaturalist
Bromus rubens,1,-112.3173917,33.897925,2023-03-30,4,INaturalist
Bromus rubens,1,-110.4958583,33.325955,2023-03-14,4,INaturalist
Bromus rubens,1,-119.1702691,35.00887351,2023-04-05,4,INaturalist
Bromus rubens,1,-122.5216296,38.06417921,2023-04-05,2,INaturalist
Bromus rubens,1,-111.6781718,33.30660273,2023-04-05,4,INaturalist
Bromus rubens,1,-118.6044,34.42542,2023-03-26,4,INaturalist
Bromus rubens,1,-118.3802457,34.3158062,2023-04-05,8,INaturalist
Bromus rubens,1,-110.9341133,32.357405,2023-04-05,26,INaturalist
Bromus rubens,1,-111.515145,33.68715,2023-04-05,4,INaturalist
Bromus rubens,1,-119.4511467,33.22206167,2023-04-05,4,INaturalist
Bromus rubens,1,-117.4621124,34.29775238,2023-04-06,3,INaturalist
Bromus rubens,1,-110.8711617,32.479095,2023-04-06,4,INaturalist
Bromus rubens,1,-110.7489467,32.60917167,2023-04-06,4,INaturalist
Bromus rubens,1,-117.1845398,33.15150452,2023-04-06,55,INaturalist
Bromus rubens,1,-116.6598667,33.99605333,2023-04-07,4,INaturalist
Bromus rubens,1,-112.1506946,34.06369612,2023-04-07,4,INaturalist
Bromus rubens,1,-114.0948333,35.1455305,2023-04-07,8,INaturalist
Bromus rubens,1,-117.3083256,33.84143228,2023-04-08,23,INaturalist
Bromus rubens,1,-116.3208917,34.01806667,2023-04-08,4,INaturalist
Bromus rubens,1,-111.1506945,33.27785852,2023-04-09,229,INaturalist
Bromus rubens,1,-112.0948792,34.22386932,2023-04-08,134,INaturalist
Bromus rubens,1,-109.8283833,34.88797,2023-04-08,117,INaturalist
Bromus rubens,1,-121.7706533,36.66400833,2023-04-09,4,INaturalist
Bromus rubens,1,-118.5569741,34.27157583,2023-04-09,3,INaturalist
Bromus rubens,1,-114.5656191,36.40577434,2023-04-09,4,INaturalist
Bromus rubens,1,-112.1396417,33.93215333,2023-04-09,4,INaturalist
Bromus rubens,1,-118.9520117,34.1429055,2023-04-09,16,INaturalist
Bromus rubens,1,-112.1418388,33.83983667,2023-04-09,11,INaturalist
Bromus rubens,1,-116.9508276,32.62184122,2023-04-09,413,INaturalist
Bromus rubens,1,-117.3451134,33.81382737,2023-04-09,11,INaturalist
Bromus rubens,1,-116.0139389,33.98065186,2023-04-10,64,INaturalist
Bromus rubens,1,-117.2156995,32.78710328,2023-04-11,4,INaturalist
Bromus rubens,1,-122.3544833,38.83021667,2023-04-10,4,INaturalist
Bromus rubens,1,-111.7303383,33.69371333,2023-03-31,5,INaturalist
Bromus rubens,1,-111.6973417,33.71906333,2023-03-31,4,INaturalist
Bromus rubens,1,-110.8107133,32.31118833,2023-04-12,4,INaturalist
Bromus rubens,1,-114.69082,35.82971,2023-03-31,10,INaturalist
Bromus rubens,1,-112.1557503,33.60723892,2023-04-13,5,INaturalist
Bromus rubens,1,-116.1977533,32.61138667,2023-04-13,4,INaturalist
Bromus rubens,1,-116.5511633,33.78041167,2023-04-14,4,INaturalist
Bromus rubens,1,-111.4735117,33.64642,2023-04-14,3,INaturalist
Bromus rubens,1,-119.8825133,34.41627167,2023-04-14,108,INaturalist
Bromus rubens,1,-117.2260667,33.66405,2023-04-14,4,INaturalist
Bromus rubens,1,-111.4783467,33.63825333,2023-04-15,6,INaturalist
Bromus rubens,1,-111.6669383,33.1411055,2023-04-12,5,INaturalist
Bromus rubens,1,-117.6530838,33.67239515,2023-04-16,6,INaturalist
Bromus rubens,1,-117.6417119,33.67486869,2023-04-16,6,INaturalist
Bromus rubens,1,-117.6233769,33.67854,2023-04-16,8,INaturalist
Bromus rubens,1,-121.77613,39.77363333,2023-04-16,4,INaturalist
Bromus rubens,1,-118.6844637,34.03239002,2023-04-16,78,INaturalist
Bromus rubens,1,-117.6603117,33.68544909,2023-04-16,23,INaturalist
Bromus rubens,1,-118.7186077,34.30220712,2023-04-16,3,INaturalist
Bromus rubens,1,-121.8083883,36.657795,2023-04-16,6,INaturalist
Bromus rubens,1,-111.597795,33.49437,2023-04-06,4,INaturalist
Bromus rubens,1,-116.4091691,33.26717658,2023-04-15,4,INaturalist
Bromus rubens,1,-116.0923315,32.64031068,2023-04-16,4,INaturalist
Bromus rubens,1,-114.6508,35.77288,2023-04-01,30,INaturalist
Bromus rubens,1,-114.61031,35.74061,2023-04-01,100,INaturalist
Bromus rubens,1,-116.3705533,33.336495,2023-04-17,3,INaturalist
Bromus rubens,1,-117.0488586,32.98345947,2023-04-17,4,INaturalist
Bromus rubens,1,-119.5806367,35.54255333,2023-04-17,4,INaturalist
Bromus rubens,1,-118.007327,34.16708003,2023-04-17,15,INaturalist
Bromus rubens,1,-118.1771783,34.100975,2023-04-14,16,INaturalist
Bromus rubens,1,-114.57561,35.7898,2023-04-02,30,INaturalist
Bromus rubens,1,-117.1657857,33.31811193,2023-04-18,8,INaturalist
Bromus rubens,1,-116.5981517,36.81097934,2023-04-18,6,INaturalist
Bromus rubens,1,-112.10801120000001,33.71367989,2023-04-18,10,INaturalist
Bromus rubens,1,-117.3255318,33.33551941,2023-04-18,5,INaturalist
Bromus rubens,1,-116.4544076,34.14914896,2023-04-15,23,INaturalist
Bromus rubens,1,-120.6452717,35.29423833,2023-04-18,43,INaturalist
Bromus rubens,1,-116.929866,33.06569999,2023-04-19,7,INaturalist
Bromus rubens,1,-116.1663211,34.03293996,2023-04-19,5,INaturalist
Bromus rubens,1,-118.15815,34.46123,2023-04-19,4,INaturalist
Bromus rubens,1,-120.7095467,35.26343667,2023-04-19,4,INaturalist
Bromus rubens,1,-118.6237343,34.51069255,2023-04-20,4,INaturalist
Bromus rubens,1,-121.8614473,36.60744532,2023-04-20,9,INaturalist
Bromus rubens,1,-121.2120039,36.49820753,2023-04-19,4,INaturalist
Bromus rubens,1,-120.4159383,37.37398,2023-04-21,6,INaturalist
Bromus rubens,1,-116.3207205,36.6182161,2023-04-21,360,INaturalist
Bromus rubens,1,-116.1196567,36.57984638,2023-04-21,4,INaturalist
Bromus rubens,1,-114.1967545,36.50644684,2023-04-19,16,INaturalist
Bromus rubens,1,-117.31887,33.953925,2023-04-21,27,INaturalist
Bromus rubens,1,-111.744203,34.8676788,2023-04-22,4,INaturalist
Bromus rubens,1,-117.6460333,33.94381612,2023-04-20,613,INaturalist
Bromus rubens,1,-119.1852446,35.37213828,2023-04-22,4,INaturalist
Bromus rubens,1,-117.2980417,33.18009167,2023-04-22,4,INaturalist
Bromus rubens,1,-116.4434249,33.1455517,2023-04-22,4,INaturalist
Bromus rubens,1,-116.0731025,36.56879835,2023-04-22,4,INaturalist
Bromus rubens,1,-111.4751667,36.940025,2023-04-22,7,INaturalist
Bromus rubens,1,-117.2533457,32.9414471,2023-04-21,4,INaturalist
Bromus rubens,1,-120.8164481,36.70938041,2023-04-22,3,INaturalist
Bromus rubens,1,-119.8549583,35.1175945,2023-04-22,23,INaturalist
Bromus rubens,1,-111.8305635,34.81292301,2023-04-20,206,INaturalist
Bromus rubens,1,-120.8564716,36.71404867,2023-04-22,4,INaturalist
Bromus rubens,1,-118.4450549,33.97087623,2023-04-22,15,INaturalist
Bromus rubens,1,-117.1030624,32.54199315,2023-04-22,8,INaturalist
Bromus rubens,1,-117.3254467,33.70905333,2023-04-23,4,INaturalist
Bromus rubens,1,-117.3980831,33.67003132,2023-04-19,23,INaturalist
Bromus rubens,1,-111.215255,33.55513333,2023-04-23,28,INaturalist
Bromus rubens,1,-114.514595,36.4395773,2023-04-17,8,INaturalist
Bromus rubens,1,-112.0248722,34.70213667,2023-04-24,3,INaturalist
Bromus rubens,1,-114.40957,36.44024,2023-04-07,10,INaturalist
Bromus rubens,1,-117.7345017,33.78269007,2023-04-05,593,INaturalist
Bromus rubens,1,-109.8145774,38.18602926,2023-04-24,6,INaturalist
Bromus rubens,1,-121.1912783,36.48973,2023-04-25,4,INaturalist
Bromus rubens,1,-113.301255,33.696695,2023-04-23,4,INaturalist
Bromus rubens,1,-116.329575,34.10467778,2023-04-25,4,INaturalist
Bromus rubens,1,-115.5450533,35.27937167,2023-04-23,5,INaturalist
Bromus rubens,1,-114.10108,36.15781,2023-04-09,100,INaturalist
Bromus rubens,1,-117.8436203,33.63674927,2023-04-26,95,INaturalist
Bromus rubens,1,-119.5269476,34.39794867,2023-04-26,4,INaturalist
Bromus rubens,1,-121.9436348,36.51308083,2023-04-26,7,INaturalist
Bromus rubens,1,-118.1047528,36.61368,2023-04-25,4,INaturalist
Bromus rubens,1,-119.6412354,35.06715242,2023-04-24,117,INaturalist
Bromus rubens,1,-121.3988033,37.247945,2023-04-25,4,INaturalist
Bromus rubens,1,-119.6611633,35.07437217,2023-04-26,5,INaturalist
Bromus rubens,1,-114.6303333,35.1489945,2023-04-16,30,INaturalist
Bromus rubens,1,-111.8855795,33.64386083,2023-04-27,9,INaturalist
Bromus rubens,1,-116.4294633,33.02323874,2023-04-28,4,INaturalist
Bromus rubens,1,-111.6213113,33.4815517,2023-04-28,4,INaturalist
Bromus rubens,1,-112.5146396,33.60374991,2023-04-28,432,INaturalist
Bromus rubens,1,-117.0735542,32.8166668,2023-04-28,3,INaturalist
Bromus rubens,1,-118.3449948,33.73884846,2023-04-28,21,INaturalist
Bromus rubens,1,-117.0322917,36.98459292,2016-05-15,122,INaturalist
Bromus rubens,1,-117.0645398,33.06501331,2023-04-29,3,INaturalist
Bromus rubens,1,-110.9847565,32.44392727,2023-04-29,8,INaturalist
Bromus rubens,1,-118.8518677,36.44711304,2023-04-29,4,INaturalist
Bromus rubens,1,-117.7968845,33.6178002,2023-04-29,10,INaturalist
Bromus rubens,1,-118.2262448,34.1675655,2023-04-29,17,INaturalist
Bromus rubens,1,-111.4317167,33.53751334,2023-04-28,20,INaturalist
Bromus rubens,1,-117.0334397,32.83935132,2023-04-29,2,INaturalist
Bromus rubens,1,-111.8961117,34.82956667,2023-04-29,4,INaturalist
Bromus rubens,1,-121.7152746,36.62913345,2023-04-29,3,INaturalist
Bromus rubens,1,-117.7105417,34.1450695,2023-04-29,4,INaturalist
Bromus rubens,1,-117.2458241,33.64205643,2023-04-29,5,INaturalist
Bromus rubens,1,-118.291725,34.20955333,2023-04-28,6,INaturalist
Bromus rubens,1,-118.5772867,34.08814717,2023-04-29,4,INaturalist
Bromus rubens,1,-118.284605,37.35683,2023-04-29,4,INaturalist
Bromus rubens,1,-121.4928583,39.54759167,2023-04-29,4,INaturalist
Bromus rubens,1,-117.7899069,33.82393407,2023-04-23,148,INaturalist
Bromus rubens,1,-115.4598917,36.06960283,2023-04-28,5,INaturalist
Bromus rubens,1,-118.4550206,34.07442297,2023-04-30,3,INaturalist
Bromus rubens,1,-117.7382842,33.77396142,2023-04-30,8,INaturalist
Bromus rubens,1,-118.0456891,34.0331101,2023-04-30,4,INaturalist
Bromus rubens,1,-113.35225,33.79021333,2023-04-23,4,INaturalist
Bromus rubens,1,-111.81572,33.60791167,2023-04-29,4,INaturalist
Bromus rubens,1,-118.3531219,33.74333364,2023-04-30,23,INaturalist
Bromus rubens,1,-114.09629,36.14961,2023-04-10,20,INaturalist
Bromus rubens,1,-116.8566429,36.99634257,2023-04-30,622,INaturalist
Bromus rubens,1,-111.6363291,33.16853137,2023-04-30,4,INaturalist
Bromus rubens,1,-110.725595,32.35758667,2023-04-30,4,INaturalist
Bromus rubens,1,-117.7922533,34.09080833,2023-04-30,4,INaturalist
Bromus rubens,1,-117.0775016,34.64621333,2023-04-30,15,INaturalist
Bromus rubens,1,-112.0060667,33.82992167,2023-04-28,6,INaturalist
Bromus rubens,1,-116.64592,33.95790833,2023-04-30,4,INaturalist
Bromus rubens,1,-118.4659883,34.37947833,2023-04-30,420,INaturalist
Bromus rubens,1,-111.4390333,33.47758833,2023-04-28,4,INaturalist
Bromus rubens,1,-118.9031833,34.21951667,2023-05-01,4,INaturalist
Bromus rubens,1,-111.607536,33.47461659,2023-05-01,4,INaturalist
Bromus rubens,1,-117.2912367,34.03058617,2023-05-01,6,INaturalist
Bromus rubens,1,-111.9740564,34.74908858,2023-04-24,8,INaturalist
Bromus rubens,1,-112.1245722,33.869725,2023-05-01,4,INaturalist
Bromus rubens,1,-111.8370832,33.59538402,2023-05-01,4,INaturalist
Bromus rubens,1,-116.8303833,33.66598667,2023-04-29,4,INaturalist
Bromus rubens,1,-116.8679967,33.70706667,2023-04-29,4,INaturalist
Bromus rubens,1,-116.9170533,33.70558,2023-04-29,7,INaturalist
Bromus rubens,1,-111.5420783,33.44031333,2023-05-01,4,INaturalist
Bromus rubens,1,-117.1580823,34.02235513,2023-04-30,4,INaturalist
